"Lake","Month","Date_Sam","Genus","RelAbund"
"Lake Rippowam","June","6-01_LR","Mesocyclops",0
"Lake Rippowam","June","6-01_LR","Microstomum",0
"Lake Rippowam","June","6-01_LR","Monopisthocotylea",0
"Lake Rippowam","June","6-01_LR","Nais",0.0128874388254486
"Lake Rippowam","June","6-01_LR","Oripoda",0.00744970092441544
"Lake Rippowam","June","6-01_LR","Pectinatella",0.0312126155519304
"Lake Rippowam","June","6-01_LR","Physella",0
"Lake Rippowam","June","6-01_LR","Planorbarius",0.0065252854812398
"Lake Rippowam","June","6-01_LR","Plumatella",0.00576400217509516
"Lake Rippowam","June","6-01_LR","Pristina",0
"Lake Rippowam","June","6-01_LR","Rhabdolaimus",0.00348015225666123
"Lake Rippowam","June","6-01_LR","Scapholeberis",0
"Lake Rippowam","June","6-01_LR","Simocephalus",0
"Lake Rippowam","June","6-01_LR","Sinella",0
"Lake Rippowam","June","6-01_LR","Skistodiaptomus",0
"Lake Rippowam","June","6-01_LR","Spinileberis",0.00163132137030995
"Lake Rippowam","June","6-01_LR","Spongilla",0.0023926046764546
"Lake Rippowam","June","6-01_LR","Stenostomum",0.000978792822185971
"Lake Rippowam","June","6-01_LR","Sympetrum",0
"Lake Rippowam","June","6-01_LR","Tobrilus",0
"Lake Rippowam","June","6-01_LR","Tropocyclops",0
"Lake Rippowam","June","6-01_LR","Tylocephalus",0
"Lake Rippowam","June","6-01_LR","Vestalenula",0.000108754758020663
"Lake Rippowam","June","6-01_LR","Wilsonema",0.00799347471451876
"Lake Rippowam","June","6-08_LR","Aaroniella",0
"Lake Rippowam","June","6-08_LR","Acanthocyclops",0
"Lake Rippowam","June","6-08_LR","Acroperus",0
"Lake Rippowam","June","6-08_LR","Alonopsis",0
"Lake Rippowam","June","6-08_LR","Anopheles",0
"Lake Rippowam","June","6-08_LR","Bosmina",0
"Lake Rippowam","June","6-08_LR","Castrada",0.0743081005939593
"Lake Rippowam","June","6-08_LR","Castrella",0
"Lake Rippowam","June","6-08_LR","Chaetogaster",0.00543409579173512
"Lake Rippowam","June","6-08_LR","Chaetonotus",0.743965626184759
"Lake Rippowam","June","6-08_LR","Chironomus",0
"Lake Rippowam","June","6-08_LR","Chrysemys",0
"Lake Rippowam","June","6-08_LR","Chydorus",0
"Lake Rippowam","June","6-08_LR","Corethrella",0
"Lake Rippowam","June","6-08_LR","Cypria",0
"Lake Rippowam","June","6-08_LR","Cypridopsis",0.00518134715025907
"Lake Rippowam","June","6-08_LR","Daphnia",0
"Lake Rippowam","June","6-08_LR","Darwinula",0
"Lake Rippowam","June","6-08_LR","Dero",0
"Lake Rippowam","June","6-08_LR","Diaphanosoma",0
"Lake Rippowam","June","6-08_LR","Eucyclops",0
"Lake Rippowam","June","6-08_LR","Eudiaptomus",0
"Lake Rippowam","June","6-08_LR","Eumonhystera",0
"Lake Rippowam","June","6-08_LR","Ferrissia",0.00278023505623657
"Lake Rippowam","June","6-08_LR","Folsomia",0
"Lake Rippowam","June","6-08_LR","Gallus",0.0058132187539492
"Lake Rippowam","June","6-08_LR","Gyratrix",0
"Lake Rippowam","June","6-08_LR","Halichaetonotus",0
"Lake Rippowam","June","6-08_LR","Heterolepidoderma",0
"Lake Rippowam","June","6-08_LR","Horreolanus",0
"Lake Rippowam","June","6-08_LR","Hydra",0
"Lake Rippowam","June","6-08_LR","Ichthydium",0
"Lake Rippowam","June","6-08_LR","Isotoma",0
"Lake Rippowam","June","6-08_LR","Isotomurus",0
"Lake Rippowam","June","6-08_LR","Laimydorus",0
"Lake Rippowam","June","6-08_LR","Lepidodermella",0
"Lake Rippowam","June","6-08_LR","Macquaria",0.00240111209402249
"Lake Rippowam","June","6-08_LR","Macrocyclops",0.0308353342600784
"Lake Rippowam","June","6-08_LR","Mesocyclops",0
"Lake Rippowam","June","6-08_LR","Microstomum",0
"Lake Rippowam","June","6-08_LR","Monopisthocotylea",0
"Lake Rippowam","June","6-08_LR","Nais",0.0160495387337293
"Lake Rippowam","June","6-08_LR","Oripoda",0
"Lake Rippowam","June","6-08_LR","Pectinatella",0.0173132819411096
"Lake Rippowam","June","6-08_LR","Physella",0.0139011752811829
"Lake Rippowam","June","6-08_LR","Planorbarius",0.0115000631871604
"Lake Rippowam","June","6-08_LR","Plumatella",0.0107418172627322
"Lake Rippowam","June","6-08_LR","Pristina",0
"Lake Rippowam","June","6-08_LR","Rhabdolaimus",0
"Lake Rippowam","June","6-08_LR","Scapholeberis",0
"Lake Rippowam","June","6-08_LR","Simocephalus",0.00139011752811829
"Lake Rippowam","June","6-08_LR","Sinella",0
"Lake Rippowam","June","6-08_LR","Skistodiaptomus",0
"Lake Rippowam","June","6-08_LR","Spinileberis",0
"Lake Rippowam","June","6-08_LR","Spongilla",0.0221155061291546
"Lake Rippowam","June","6-08_LR","Stenostomum",0.0362694300518135
"Lake Rippowam","June","6-08_LR","Sympetrum",0
"Lake Rippowam","June","6-08_LR","Tobrilus",0
"Lake Rippowam","June","6-08_LR","Tropocyclops",0
"Lake Rippowam","June","6-08_LR","Tylocephalus",0
"Lake Rippowam","June","6-08_LR","Vestalenula",0
"Lake Rippowam","June","6-08_LR","Wilsonema",0
"Lake Rippowam","June","6-16_LR","Aaroniella",0
"Lake Rippowam","June","6-16_LR","Acanthocyclops",0.0647452811041202
"Lake Rippowam","June","6-16_LR","Acroperus",0
"Lake Rippowam","June","6-16_LR","Alonopsis",0
"Lake Rippowam","June","6-16_LR","Anopheles",0
"Lake Rippowam","June","6-16_LR","Bosmina",0
"Lake Rippowam","June","6-16_LR","Castrada",0.00953927339151614
"Lake Rippowam","June","6-16_LR","Castrella",0
"Lake Rippowam","June","6-16_LR","Chaetogaster",0.00304444895473919
"Lake Rippowam","June","6-16_LR","Chaetonotus",0.625126852039781
"Lake Rippowam","June","6-16_LR","Chironomus",0
"Lake Rippowam","June","6-16_LR","Chrysemys",0
"Lake Rippowam","June","6-16_LR","Chydorus",0
"Lake Rippowam","June","6-16_LR","Corethrella",0.00527704485488127
"Lake Rippowam","June","6-16_LR","Cypria",0
"Lake Rippowam","June","6-16_LR","Cypridopsis",0.00243555916379135
"Lake Rippowam","June","6-16_LR","Daphnia",0
"Lake Rippowam","June","6-16_LR","Darwinula",0
"Lake Rippowam","June","6-16_LR","Dero",0
"Lake Rippowam","June","6-16_LR","Diaphanosoma",0
"Lake Rippowam","June","6-16_LR","Eucyclops",0.0655571341587173
"Lake Rippowam","June","6-16_LR","Eudiaptomus",0
"Lake Rippowam","June","6-16_LR","Eumonhystera",0
"Lake Rippowam","June","6-16_LR","Ferrissia",0.00263852242744063
"Lake Rippowam","June","6-16_LR","Folsomia",0
"Lake Rippowam","June","6-16_LR","Gallus",0
"Lake Rippowam","June","6-16_LR","Gyratrix",0
"Lake Rippowam","June","6-16_LR","Halichaetonotus",0.000405926527298559
"Lake Rippowam","June","6-16_LR","Heterolepidoderma",0
"Lake Rippowam","June","6-16_LR","Horreolanus",0
"Lake Rippowam","June","6-16_LR","Hydra",0
"Lake Rippowam","June","6-16_LR","Ichthydium",0
"Lake Rippowam","June","6-16_LR","Isotoma",0
"Lake Rippowam","June","6-16_LR","Isotomurus",0.000405926527298559
"Lake Rippowam","June","6-16_LR","Laimydorus",0
"Lake Rippowam","June","6-16_LR","Lepidodermella",0.116500913334686
"Lake Rippowam","June","6-16_LR","Macquaria",0
"Lake Rippowam","June","6-16_LR","Macrocyclops",0
"Lake Rippowam","June","6-16_LR","Mesocyclops",0
"Lake Rippowam","June","6-16_LR","Microstomum",0
"Lake Rippowam","June","6-16_LR","Monopisthocotylea",0
"Lake Rippowam","June","6-16_LR","Nais",0
"Lake Rippowam","June","6-16_LR","Oripoda",0
"Lake Rippowam","June","6-16_LR","Pectinatella",0.0217170692104729
"Lake Rippowam","June","6-16_LR","Physella",0.00426222853663487
"Lake Rippowam","June","6-16_LR","Planorbarius",0.00263852242744063
"Lake Rippowam","June","6-16_LR","Plumatella",0
"Lake Rippowam","June","6-16_LR","Pristina",0
"Lake Rippowam","June","6-16_LR","Rhabdolaimus",0.0720519585954942
"Lake Rippowam","June","6-16_LR","Scapholeberis",0
"Lake Rippowam","June","6-16_LR","Simocephalus",0
"Lake Rippowam","June","6-16_LR","Sinella",0
"Lake Rippowam","June","6-16_LR","Skistodiaptomus",0
"Lake Rippowam","June","6-16_LR","Spinileberis",0
"Lake Rippowam","June","6-16_LR","Spongilla",0.00365333874568703
"Lake Rippowam","June","6-16_LR","Stenostomum",0
"Lake Rippowam","June","6-16_LR","Sympetrum",0
"Lake Rippowam","June","6-16_LR","Tobrilus",0
"Lake Rippowam","June","6-16_LR","Tropocyclops",0
"Lake Rippowam","June","6-16_LR","Tylocephalus",0
"Lake Rippowam","June","6-16_LR","Vestalenula",0
"Lake Rippowam","June","6-16_LR","Wilsonema",0
"Lake Rippowam","June","6-19_LR","Aaroniella",0
"Lake Rippowam","June","6-19_LR","Acanthocyclops",0
"Lake Rippowam","June","6-19_LR","Acroperus",0
"Lake Rippowam","June","6-19_LR","Alonopsis",0
"Lake Rippowam","June","6-19_LR","Anopheles",0
"Lake Rippowam","June","6-19_LR","Bosmina",0
"Lake Rippowam","June","6-19_LR","Castrada",0
"Lake Rippowam","June","6-19_LR","Castrella",0
"Lake Rippowam","June","6-19_LR","Chaetogaster",0
"Lake Rippowam","June","6-19_LR","Chaetonotus",0
"Lake Rippowam","June","6-19_LR","Chironomus",0
"Lake Rippowam","June","6-19_LR","Chrysemys",0
"Lake Rippowam","June","6-19_LR","Chydorus",0
"Lake Rippowam","June","6-19_LR","Corethrella",0.00230932847158918
"Lake Rippowam","June","6-19_LR","Cypria",0
"Lake Rippowam","June","6-19_LR","Cypridopsis",0
"Lake Rippowam","June","6-19_LR","Daphnia",0
"Lake Rippowam","June","6-19_LR","Darwinula",0.990033424491036
"Lake Rippowam","June","6-19_LR","Dero",0
"Lake Rippowam","June","6-19_LR","Diaphanosoma",0
"Lake Rippowam","June","6-19_LR","Eucyclops",0.00279550288666059
"Lake Rippowam","June","6-19_LR","Eudiaptomus",0
"Lake Rippowam","June","6-19_LR","Eumonhystera",0
"Lake Rippowam","June","6-19_LR","Ferrissia",0
"Lake Rippowam","June","6-19_LR","Folsomia",0
"Lake Rippowam","June","6-19_LR","Gallus",0
"Lake Rippowam","June","6-19_LR","Gyratrix",0
"Lake Rippowam","June","6-19_LR","Halichaetonotus",0
"Lake Rippowam","June","6-19_LR","Heterolepidoderma",0
"Lake Rippowam","June","6-19_LR","Horreolanus",0
"Lake Rippowam","June","6-19_LR","Hydra",0
"Lake Rippowam","June","6-19_LR","Ichthydium",0
"Lake Rippowam","June","6-19_LR","Isotoma",0
"Lake Rippowam","June","6-19_LR","Isotomurus",0
"Lake Rippowam","June","6-19_LR","Laimydorus",0
"Lake Rippowam","June","6-19_LR","Lepidodermella",0
"Lake Rippowam","June","6-19_LR","Macquaria",0.00127620783956244
"Lake Rippowam","June","6-19_LR","Macrocyclops",0
"Lake Rippowam","June","6-19_LR","Mesocyclops",0
"Lake Rippowam","June","6-19_LR","Microstomum",0
"Lake Rippowam","June","6-19_LR","Monopisthocotylea",0
"Lake Rippowam","June","6-19_LR","Nais",0
"Lake Rippowam","June","6-19_LR","Oripoda",0
"Lake Rippowam","June","6-19_LR","Pectinatella",0.00309936189608022
"Lake Rippowam","June","6-19_LR","Physella",0
"Lake Rippowam","June","6-19_LR","Planorbarius",0
"Lake Rippowam","June","6-19_LR","Plumatella",0
"Lake Rippowam","June","6-19_LR","Pristina",0
"Lake Rippowam","June","6-19_LR","Rhabdolaimus",0
"Lake Rippowam","June","6-19_LR","Scapholeberis",0
"Lake Rippowam","June","6-19_LR","Simocephalus",0
"Lake Rippowam","June","6-19_LR","Sinella",0
"Lake Rippowam","June","6-19_LR","Skistodiaptomus",0
"Lake Rippowam","June","6-19_LR","Spinileberis",0
"Lake Rippowam","June","6-19_LR","Spongilla",0.000486174415071407
"Lake Rippowam","June","6-19_LR","Stenostomum",0
"Lake Rippowam","June","6-19_LR","Sympetrum",0
"Lake Rippowam","June","6-19_LR","Tobrilus",0
"Lake Rippowam","June","6-19_LR","Tropocyclops",0
"Lake Rippowam","June","6-19_LR","Tylocephalus",0
"Lake Rippowam","June","6-19_LR","Vestalenula",0
"Lake Rippowam","June","6-19_LR","Wilsonema",0
"Lake Rippowam","September","9-01_LR","Aaroniella",0
"Lake Rippowam","September","9-01_LR","Acanthocyclops",0
"Lake Rippowam","September","9-01_LR","Acroperus",0
"Lake Rippowam","September","9-01_LR","Alonopsis",0
"Lake Rippowam","September","9-01_LR","Anopheles",0
"Lake Rippowam","September","9-01_LR","Bosmina",0
"Lake Rippowam","September","9-01_LR","Castrada",0
"Lake Rippowam","September","9-01_LR","Castrella",0
"Lake Rippowam","September","9-01_LR","Chaetogaster",0
"Lake Rippowam","September","9-01_LR","Chaetonotus",0.0203945909997783
"Lake Rippowam","September","9-01_LR","Chironomus",0
"Lake Rippowam","September","9-01_LR","Chrysemys",0
"Lake Rippowam","September","9-01_LR","Chydorus",0
"Lake Rippowam","September","9-01_LR","Corethrella",0
"Lake Rippowam","September","9-01_LR","Cypria",0
"Lake Rippowam","September","9-01_LR","Cypridopsis",0.00110840168477056
"Lake Rippowam","September","9-01_LR","Daphnia",0
"Lake Rippowam","September","9-01_LR","Darwinula",0
"Lake Rippowam","September","9-01_LR","Dero",0
"Lake Rippowam","September","9-01_LR","Diaphanosoma",0
"Lake Rippowam","September","9-01_LR","Eucyclops",0.0587452892928397
"Lake Rippowam","September","9-01_LR","Eudiaptomus",0.728219906894259
"Lake Rippowam","September","9-01_LR","Eumonhystera",0
"Lake Rippowam","September","9-01_LR","Ferrissia",0
"Lake Rippowam","September","9-01_LR","Folsomia",0
"Lake Rippowam","September","9-01_LR","Gallus",0
"Lake Rippowam","September","9-01_LR","Gyratrix",0
"Lake Rippowam","September","9-01_LR","Halichaetonotus",0
"Lake Rippowam","September","9-01_LR","Heterolepidoderma",0
"Lake Rippowam","September","9-01_LR","Horreolanus",0
"Lake Rippowam","September","9-01_LR","Hydra",0
"Lake Rippowam","September","9-01_LR","Ichthydium",0
"Lake Rippowam","September","9-01_LR","Isotoma",0
"Lake Rippowam","September","9-01_LR","Isotomurus",0
"Lake Rippowam","September","9-01_LR","Laimydorus",0
"Lake Rippowam","September","9-01_LR","Lepidodermella",0
"Lake Rippowam","September","9-01_LR","Macquaria",0
"Lake Rippowam","September","9-01_LR","Macrocyclops",0
"Lake Rippowam","September","9-01_LR","Mesocyclops",0
"Lake Rippowam","September","9-01_LR","Microstomum",0
"Lake Rippowam","September","9-01_LR","Monopisthocotylea",0.000443360673908224
"Lake Rippowam","September","9-01_LR","Nais",0
"Lake Rippowam","September","9-01_LR","Oripoda",0
"Lake Rippowam","September","9-01_LR","Pectinatella",0
"Lake Rippowam","September","9-01_LR","Physella",0
"Lake Rippowam","September","9-01_LR","Planorbarius",0
"Lake Rippowam","September","9-01_LR","Plumatella",0
"Lake Rippowam","September","9-01_LR","Pristina",0
"Lake Rippowam","September","9-01_LR","Rhabdolaimus",0
"Lake Rippowam","September","9-01_LR","Scapholeberis",0
"Lake Rippowam","September","9-01_LR","Simocephalus",0
"Lake Rippowam","September","9-01_LR","Sinella",0
"Lake Rippowam","September","9-01_LR","Skistodiaptomus",0
"Lake Rippowam","September","9-01_LR","Spinileberis",0
"Lake Rippowam","September","9-01_LR","Spongilla",0
"Lake Rippowam","September","9-01_LR","Stenostomum",0
"Lake Rippowam","September","9-01_LR","Sympetrum",0
"Lake Rippowam","September","9-01_LR","Tobrilus",0
"Lake Rippowam","September","9-01_LR","Tropocyclops",0
"Lake Rippowam","September","9-01_LR","Tylocephalus",0.0239414763910441
"Lake Rippowam","September","9-01_LR","Vestalenula",0
"Lake Rippowam","September","9-01_LR","Wilsonema",0.167146974063401
"Lake Rippowam","September","9-09_LR","Aaroniella",0
"Lake Rippowam","September","9-09_LR","Acanthocyclops",0.0102512674800825
"Lake Rippowam","September","9-09_LR","Acroperus",0
"Lake Rippowam","September","9-09_LR","Alonopsis",0
"Lake Rippowam","September","9-09_LR","Anopheles",0
"Lake Rippowam","September","9-09_LR","Bosmina",0.000557134102178394
"Lake Rippowam","September","9-09_LR","Castrada",0
"Lake Rippowam","September","9-09_LR","Castrella",0
"Lake Rippowam","September","9-09_LR","Chaetogaster",0
"Lake Rippowam","September","9-09_LR","Chaetonotus",0.0334837595409215
"Lake Rippowam","September","9-09_LR","Chironomus",0
"Lake Rippowam","September","9-09_LR","Chrysemys",0
"Lake Rippowam","September","9-09_LR","Chydorus",0
"Lake Rippowam","September","9-09_LR","Corethrella",0
"Lake Rippowam","September","9-09_LR","Cypria",0
"Lake Rippowam","September","9-09_LR","Cypridopsis",0.900941556632681
"Lake Rippowam","September","9-09_LR","Daphnia",0
"Lake Rippowam","September","9-09_LR","Darwinula",0
"Lake Rippowam","September","9-09_LR","Dero",0
"Lake Rippowam","September","9-09_LR","Diaphanosoma",0
"Lake Rippowam","September","9-09_LR","Eucyclops",0.0113655356844392
"Lake Rippowam","September","9-09_LR","Eudiaptomus",0.0432893197392612
"Lake Rippowam","September","9-09_LR","Eumonhystera",0
"Lake Rippowam","September","9-09_LR","Ferrissia",0
"Lake Rippowam","September","9-09_LR","Folsomia",0
"Lake Rippowam","September","9-09_LR","Gallus",0
"Lake Rippowam","September","9-09_LR","Gyratrix",0
"Lake Rippowam","September","9-09_LR","Halichaetonotus",0
"Lake Rippowam","September","9-09_LR","Heterolepidoderma",0
"Lake Rippowam","September","9-09_LR","Horreolanus",0
"Lake Rippowam","September","9-09_LR","Hydra",0
"Lake Rippowam","September","9-09_LR","Ichthydium",0
"Lake Rippowam","September","9-09_LR","Isotoma",0
"Lake Rippowam","September","9-09_LR","Isotomurus",0
"Lake Rippowam","September","9-09_LR","Laimydorus",0
"Lake Rippowam","September","9-09_LR","Lepidodermella",0
"Lake Rippowam","September","9-09_LR","Macquaria",0
"Lake Rippowam","September","9-09_LR","Macrocyclops",0
"Lake Rippowam","September","9-09_LR","Mesocyclops",0
"Lake Rippowam","September","9-09_LR","Microstomum",0
"Lake Rippowam","September","9-09_LR","Monopisthocotylea",0
"Lake Rippowam","September","9-09_LR","Nais",0
"Lake Rippowam","September","9-09_LR","Oripoda",0
"Lake Rippowam","September","9-09_LR","Pectinatella",0
"Lake Rippowam","September","9-09_LR","Physella",0
"Lake Rippowam","September","9-09_LR","Planorbarius",0
"Lake Rippowam","September","9-09_LR","Plumatella",0
"Lake Rippowam","September","9-09_LR","Pristina",0
"Lake Rippowam","September","9-09_LR","Rhabdolaimus",0
"Lake Rippowam","September","9-09_LR","Scapholeberis",0
"Lake Rippowam","September","9-09_LR","Simocephalus",0
"Lake Rippowam","September","9-09_LR","Sinella",0
"Lake Rippowam","September","9-09_LR","Skistodiaptomus",0.000111426820435679
"Lake Rippowam","September","9-09_LR","Spinileberis",0
"Lake Rippowam","September","9-09_LR","Spongilla",0
"Lake Rippowam","September","9-09_LR","Stenostomum",0
"Lake Rippowam","September","9-09_LR","Sympetrum",0
"Lake Rippowam","September","9-09_LR","Tobrilus",0
"Lake Rippowam","September","9-09_LR","Tropocyclops",0
"Lake Rippowam","September","9-09_LR","Tylocephalus",0
"Lake Rippowam","September","9-09_LR","Vestalenula",0
"Lake Rippowam","September","9-09_LR","Wilsonema",0
"Lake Rippowam","September","9-16_LR","Aaroniella",0
"Lake Rippowam","September","9-16_LR","Acanthocyclops",0
"Lake Rippowam","September","9-16_LR","Acroperus",0
"Lake Rippowam","September","9-16_LR","Alonopsis",0
"Lake Rippowam","September","9-16_LR","Anopheles",0
"Lake Rippowam","September","9-16_LR","Bosmina",0
"Lake Rippowam","September","9-16_LR","Castrada",0
"Lake Rippowam","September","9-16_LR","Castrella",0
"Lake Rippowam","September","9-16_LR","Chaetogaster",0
"Lake Rippowam","September","9-16_LR","Chaetonotus",0.418666666666667
"Lake Rippowam","September","9-16_LR","Chironomus",0
"Lake Rippowam","September","9-16_LR","Chrysemys",0
"Lake Rippowam","September","9-16_LR","Chydorus",0
"Lake Rippowam","September","9-16_LR","Corethrella",0
"Lake Rippowam","September","9-16_LR","Cypria",0
"Lake Rippowam","September","9-16_LR","Cypridopsis",0.0101333333333333
"Lake Rippowam","September","9-16_LR","Daphnia",0
"Lake Rippowam","September","9-16_LR","Darwinula",0
"Lake Rippowam","September","9-16_LR","Dero",0
"Lake Rippowam","September","9-16_LR","Diaphanosoma",0
"Lake Rippowam","September","9-16_LR","Eucyclops",0.0202666666666667
"Lake Rippowam","September","9-16_LR","Eudiaptomus",0.200533333333333
"Lake Rippowam","September","9-16_LR","Eumonhystera",0
"Lake Rippowam","September","9-16_LR","Ferrissia",0
"Lake Rippowam","September","9-16_LR","Folsomia",0
"Lake Rippowam","September","9-16_LR","Gallus",0
"Lake Rippowam","September","9-16_LR","Gyratrix",0
"Lake Rippowam","September","9-16_LR","Halichaetonotus",0
"Lake Rippowam","September","9-16_LR","Heterolepidoderma",0
"Lake Rippowam","September","9-16_LR","Horreolanus",0
"Lake Rippowam","September","9-16_LR","Hydra",0
"Lake Rippowam","September","9-16_LR","Ichthydium",0
"Lake Rippowam","September","9-16_LR","Isotoma",0
"Lake Rippowam","September","9-16_LR","Isotomurus",0
"Lake Rippowam","September","9-16_LR","Laimydorus",0
"Lake Rippowam","September","9-16_LR","Lepidodermella",0.297066666666667
"Lake Rippowam","September","9-16_LR","Macquaria",0
"Lake Rippowam","September","9-16_LR","Macrocyclops",0
"Lake Rippowam","September","9-16_LR","Mesocyclops",0
"Lake Rippowam","September","9-16_LR","Microstomum",0
"Lake Rippowam","September","9-16_LR","Monopisthocotylea",0
"Lake Rippowam","September","9-16_LR","Nais",0
"Lake Rippowam","September","9-16_LR","Oripoda",0
"Lake Rippowam","September","9-16_LR","Pectinatella",0
"Lake Rippowam","September","9-16_LR","Physella",0
"Lake Rippowam","September","9-16_LR","Planorbarius",0
"Lake Rippowam","September","9-16_LR","Plumatella",0
"Lake Rippowam","September","9-16_LR","Pristina",0
"Lake Rippowam","September","9-16_LR","Rhabdolaimus",0.0533333333333333
"Lake Rippowam","September","9-16_LR","Scapholeberis",0
"Lake Rippowam","September","9-16_LR","Simocephalus",0
"Lake Rippowam","September","9-16_LR","Sinella",0
"Lake Rippowam","September","9-16_LR","Skistodiaptomus",0
"Lake Rippowam","September","9-16_LR","Spinileberis",0
"Lake Rippowam","September","9-16_LR","Spongilla",0
"Lake Rippowam","September","9-16_LR","Stenostomum",0
"Lake Rippowam","September","9-16_LR","Sympetrum",0
"Lake Rippowam","September","9-16_LR","Tobrilus",0
"Lake Rippowam","September","9-16_LR","Tropocyclops",0
"Lake Rippowam","September","9-16_LR","Tylocephalus",0
"Lake Rippowam","September","9-16_LR","Vestalenula",0
"Lake Rippowam","September","9-16_LR","Wilsonema",0
"Teatown Lake","August","8-04_TTL","Aaroniella",0
"Teatown Lake","August","8-04_TTL","Acanthocyclops",0.0316877152698048
"Teatown Lake","August","8-04_TTL","Acroperus",0
"Teatown Lake","August","8-04_TTL","Alonopsis",0
"Teatown Lake","August","8-04_TTL","Anopheles",0
"Teatown Lake","August","8-04_TTL","Bosmina",0.185993111366246
"Teatown Lake","August","8-04_TTL","Castrada",0
"Teatown Lake","August","8-04_TTL","Castrella",0
"Teatown Lake","August","8-04_TTL","Chaetogaster",0
"Teatown Lake","August","8-04_TTL","Chaetonotus",0.0158438576349024
"Teatown Lake","August","8-04_TTL","Chironomus",0
"Teatown Lake","August","8-04_TTL","Chrysemys",0
"Teatown Lake","August","8-04_TTL","Chydorus",0
"Teatown Lake","August","8-04_TTL","Corethrella",0.00711825487944891
"Teatown Lake","August","8-04_TTL","Cypria",0
"Teatown Lake","August","8-04_TTL","Cypridopsis",0.559127439724455
"Teatown Lake","August","8-04_TTL","Daphnia",0
"Teatown Lake","August","8-04_TTL","Darwinula",0
"Teatown Lake","August","8-04_TTL","Dero",0
"Teatown Lake","August","8-04_TTL","Diaphanosoma",0.00367393800229621
"Teatown Lake","August","8-04_TTL","Eucyclops",0.114121699196326
"Teatown Lake","August","8-04_TTL","Eudiaptomus",0.0819747416762342
"Teatown Lake","August","8-04_TTL","Eumonhystera",0
"Teatown Lake","August","8-04_TTL","Ferrissia",0
"Teatown Lake","August","8-04_TTL","Folsomia",0
"Teatown Lake","August","8-04_TTL","Gallus",0
"Teatown Lake","August","8-04_TTL","Gyratrix",0
"Teatown Lake","August","8-04_TTL","Halichaetonotus",0
"Teatown Lake","August","8-04_TTL","Heterolepidoderma",0
"Teatown Lake","August","8-04_TTL","Horreolanus",0
"Teatown Lake","August","8-04_TTL","Hydra",0
"Teatown Lake","August","8-04_TTL","Ichthydium",0
"Teatown Lake","August","8-04_TTL","Isotoma",0
"Teatown Lake","August","8-04_TTL","Isotomurus",0
"Teatown Lake","August","8-04_TTL","Laimydorus",0
"Teatown Lake","August","8-04_TTL","Lepidodermella",0
"Teatown Lake","August","8-04_TTL","Macquaria",0
"Teatown Lake","August","8-04_TTL","Macrocyclops",0
"Teatown Lake","August","8-04_TTL","Mesocyclops",0
"Teatown Lake","August","8-04_TTL","Microstomum",0
"Teatown Lake","August","8-04_TTL","Monopisthocotylea",0
"Teatown Lake","August","8-04_TTL","Nais",0
"Teatown Lake","August","8-04_TTL","Oripoda",0
"Teatown Lake","August","8-04_TTL","Pectinatella",0
"Teatown Lake","August","8-04_TTL","Physella",0
"Teatown Lake","August","8-04_TTL","Planorbarius",0
"Teatown Lake","August","8-04_TTL","Plumatella",0
"Teatown Lake","August","8-04_TTL","Pristina",0
"Teatown Lake","August","8-04_TTL","Rhabdolaimus",0
"Teatown Lake","August","8-04_TTL","Scapholeberis",0
"Teatown Lake","August","8-04_TTL","Simocephalus",0
"Teatown Lake","August","8-04_TTL","Sinella",0
"Teatown Lake","August","8-04_TTL","Skistodiaptomus",0.000459242250287026
"Teatown Lake","August","8-04_TTL","Spinileberis",0
"Teatown Lake","August","8-04_TTL","Spongilla",0
"Teatown Lake","August","8-04_TTL","Stenostomum",0
"Teatown Lake","August","8-04_TTL","Sympetrum",0
"Teatown Lake","August","8-04_TTL","Tobrilus",0
"Teatown Lake","August","8-04_TTL","Tropocyclops",0
"Teatown Lake","August","8-04_TTL","Tylocephalus",0
"Teatown Lake","August","8-04_TTL","Vestalenula",0
"Teatown Lake","August","8-04_TTL","Wilsonema",0
"Teatown Lake","August","8-12_TTL","Aaroniella",0
"Teatown Lake","August","8-12_TTL","Acanthocyclops",0
"Teatown Lake","August","8-12_TTL","Acroperus",0
"Teatown Lake","August","8-12_TTL","Alonopsis",0
"Teatown Lake","August","8-12_TTL","Anopheles",0
"Teatown Lake","August","8-12_TTL","Bosmina",0
"Teatown Lake","August","8-12_TTL","Castrada",0
"Teatown Lake","August","8-12_TTL","Castrella",0
"Teatown Lake","August","8-12_TTL","Chaetogaster",0
"Teatown Lake","August","8-12_TTL","Chaetonotus",0.00420984455958549
"Teatown Lake","August","8-12_TTL","Chironomus",0
"Teatown Lake","August","8-12_TTL","Chrysemys",0
"Teatown Lake","August","8-12_TTL","Chydorus",0
"Teatown Lake","August","8-12_TTL","Corethrella",0
"Teatown Lake","August","8-12_TTL","Cypria",0
"Teatown Lake","August","8-12_TTL","Cypridopsis",0.840997409326425
"Teatown Lake","August","8-12_TTL","Daphnia",0
"Teatown Lake","August","8-12_TTL","Darwinula",0
"Teatown Lake","August","8-12_TTL","Dero",0
"Teatown Lake","August","8-12_TTL","Diaphanosoma",0
"Teatown Lake","August","8-12_TTL","Eucyclops",0.0110103626943005
"Teatown Lake","August","8-12_TTL","Eudiaptomus",0.143782383419689
"Teatown Lake","August","8-12_TTL","Eumonhystera",0
