"Lake","Month","Date_Sam","Taxa","RelAbund"
"Lake Rippowam","June","6-08_LR","Kathablepharidacea",0.0267234957425341
"Lake Rippowam","June","6-08_LR","Opisthokonta_Annelida",0.00160303256042018
"Lake Rippowam","June","6-08_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","June","6-08_LR","Opisthokonta_Arthropoda",0.00394157417797433
"Lake Rippowam","June","6-08_LR","Opisthokonta_Ascomycota",0.00157474375053042
"Lake Rippowam","June","6-08_LR","Opisthokonta_Basidiomycota",0.00651585587794321
"Lake Rippowam","June","6-08_LR","Opisthokonta_Blastocladiomycota",0.00186706145272468
"Lake Rippowam","June","6-08_LR","Opisthokonta_Bryozoa",0.00209337193184283
"Lake Rippowam","June","6-08_LR","Opisthokonta_Choanoflagellatea",0.0120698922196343
"Lake Rippowam","June","6-08_LR","Opisthokonta_Chytridiomycota",0.123273203896312
"Lake Rippowam","June","6-08_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","June","6-08_LR","Opisthokonta_Craniata",0.000612924214278305
"Lake Rippowam","June","6-08_LR","Opisthokonta_Filasterea",0.000254599289007911
"Lake Rippowam","June","6-08_LR","Opisthokonta_Gastrotricha",0.0690529849409235
"Lake Rippowam","June","6-08_LR","Opisthokonta_Ichthyophonida",0.00234797122085074
"Lake Rippowam","June","6-08_LR","Opisthokonta_Mollusca",0.0024705560637064
"Lake Rippowam","June","6-08_LR","Opisthokonta_Monoblepharomycota",2.82888098897679e-05
"Lake Rippowam","June","6-08_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","June","6-08_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","June","6-08_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","June","6-08_LR","Opisthokonta_Opisthosporidia",0.000650642627464663
"Lake Rippowam","June","6-08_LR","Opisthokonta_Platyhelminthes",0.00825090288451565
"Lake Rippowam","June","6-08_LR","Opisthokonta_Pluriformea",0
"Lake Rippowam","June","6-08_LR","Opisthokonta_Porifera",0.00171618779997925
"Lake Rippowam","June","6-08_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","June","6-08_LR","Opisthokonta_Rozellomycota",0.0195192788239399
"Lake Rippowam","June","6-08_LR","Opisthokonta_Unclassified",0.0555969410366906
"Lake Rippowam","June","6-08_LR","Opisthokonta_Zoopagomycota",0.000933530726362342
"Lake Rippowam","June","6-08_LR","Rhizaria",0.0443285650972664
"Lake Rippowam","June","6-08_LR","Rhodophyta",0
"Lake Rippowam","June","6-08_LR","Rigifilida",0.001584173353827
"Lake Rippowam","June","6-08_LR","Stramenopiles",0.404860017539062
"Lake Rippowam","June","6-08_LR","Streptophyta",0.0284208243359202
"Lake Rippowam","June","6-08_LR","Telonemia",0.00214994955162236
"Lake Rippowam","June","6-08_LR","Tubulinea",0.00014144404944884
"Lake Rippowam","June","6-08_LR","Verrucomicrobia",0
"Lake Rippowam","June","6-16_LR","Alveolata",0.000989523615059607
"Lake Rippowam","June","6-16_LR","Ancyromonadida",0
"Lake Rippowam","June","6-16_LR","Apusomonada",0.000376961377165565
"Lake Rippowam","June","6-16_LR","Centroplasthelida",7.8533620242826e-05
"Lake Rippowam","June","6-16_LR","Chlorophyta",0.118287338809744
"Lake Rippowam","June","6-16_LR","Collodictyonidae",0
"Lake Rippowam","June","6-16_LR","Cryptophyta",0.0550206543421239
"Lake Rippowam","June","6-16_LR","Discoba",0
"Lake Rippowam","June","6-16_LR","Discosea",0
"Lake Rippowam","June","6-16_LR","Evosea",0.000109947068339956
"Lake Rippowam","June","6-16_LR","Firmicutes",0
"Lake Rippowam","June","6-16_LR","Haptophyta",0.0319788901628787
"Lake Rippowam","June","6-16_LR","Kathablepharidacea",0.00878005874314794
"Lake Rippowam","June","6-16_LR","Opisthokonta_Annelida",0.000235600860728478
"Lake Rippowam","June","6-16_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","June","6-16_LR","Opisthokonta_Arthropoda",0.0146072533651656
"Lake Rippowam","June","6-16_LR","Opisthokonta_Ascomycota",0.0186910016177926
"Lake Rippowam","June","6-16_LR","Opisthokonta_Basidiomycota",0.00171203292129361
"Lake Rippowam","June","6-16_LR","Opisthokonta_Blastocladiomycota",0.000502615169554086
"Lake Rippowam","June","6-16_LR","Opisthokonta_Bryozoa",0.00168061947319648
"Lake Rippowam","June","6-16_LR","Opisthokonta_Choanoflagellatea",0.00758634771545699
"Lake Rippowam","June","6-16_LR","Opisthokonta_Chytridiomycota",0.0468060376647243
"Lake Rippowam","June","6-16_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","June","6-16_LR","Opisthokonta_Craniata",0
"Lake Rippowam","June","6-16_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","June","6-16_LR","Opisthokonta_Gastrotricha",0.057942105015157
"Lake Rippowam","June","6-16_LR","Opisthokonta_Ichthyophonida",0.00210470102250774
"Lake Rippowam","June","6-16_LR","Opisthokonta_Mollusca",0.000738216030282564
"Lake Rippowam","June","6-16_LR","Opisthokonta_Monoblepharomycota",4.71201721456956e-05
"Lake Rippowam","June","6-16_LR","Opisthokonta_Mucoromycota",0.000172773964534217
"Lake Rippowam","June","6-16_LR","Opisthokonta_Nematoda",0.00557588703724064
"Lake Rippowam","June","6-16_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","June","6-16_LR","Opisthokonta_Opisthosporidia",0.000361254653116999
"Lake Rippowam","June","6-16_LR","Opisthokonta_Platyhelminthes",0.000738216030282564
"Lake Rippowam","June","6-16_LR","Opisthokonta_Pluriformea",0
"Lake Rippowam","June","6-16_LR","Opisthokonta_Porifera",0.000282721032874173
"Lake Rippowam","June","6-16_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","June","6-16_LR","Opisthokonta_Rozellomycota",0.00634551651562034
"Lake Rippowam","June","6-16_LR","Opisthokonta_Unclassified",0.0226805095261281
"Lake Rippowam","June","6-16_LR","Opisthokonta_Zoopagomycota",0.0452039518117706
"Lake Rippowam","June","6-16_LR","Rhizaria",0.0214553850503401
"Lake Rippowam","June","6-16_LR","Rhodophyta",0
"Lake Rippowam","June","6-16_LR","Rigifilida",0.000942403442913911
"Lake Rippowam","June","6-16_LR","Stramenopiles",0.497070695964943
"Lake Rippowam","June","6-16_LR","Streptophyta",0.0307066455149449
"Lake Rippowam","June","6-16_LR","Telonemia",0.000157067240485652
"Lake Rippowam","June","6-16_LR","Tubulinea",3.14134480971304e-05
"Lake Rippowam","June","6-16_LR","Verrucomicrobia",0
"Lake Rippowam","June","6-19_LR","Alveolata",0.000916098467498135
"Lake Rippowam","June","6-19_LR","Ancyromonadida",0
"Lake Rippowam","June","6-19_LR","Apusomonada",0
"Lake Rippowam","June","6-19_LR","Centroplasthelida",0
"Lake Rippowam","June","6-19_LR","Chlorophyta",0.0531860595987489
"Lake Rippowam","June","6-19_LR","Collodictyonidae",0
"Lake Rippowam","June","6-19_LR","Cryptophyta",0.241287249218045
"Lake Rippowam","June","6-19_LR","Discoba",0
"Lake Rippowam","June","6-19_LR","Discosea",0
"Lake Rippowam","June","6-19_LR","Evosea",0
"Lake Rippowam","June","6-19_LR","Firmicutes",0
"Lake Rippowam","June","6-19_LR","Haptophyta",0.0456740521652642
"Lake Rippowam","June","6-19_LR","Kathablepharidacea",0.00537880671631048
"Lake Rippowam","June","6-19_LR","Opisthokonta_Annelida",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Arthropoda",0.21549253379749
"Lake Rippowam","June","6-19_LR","Opisthokonta_Ascomycota",0.00175367420921072
"Lake Rippowam","June","6-19_LR","Opisthokonta_Basidiomycota",0.00041878787085629
"Lake Rippowam","June","6-19_LR","Opisthokonta_Blastocladiomycota",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Bryozoa",0.000667443169177213
"Lake Rippowam","June","6-19_LR","Opisthokonta_Choanoflagellatea",0.01545588985879
"Lake Rippowam","June","6-19_LR","Opisthokonta_Chytridiomycota",0.0363167606758189
"Lake Rippowam","June","6-19_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Craniata",0.000274829540249441
"Lake Rippowam","June","6-19_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Gastrotricha",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Ichthyophonida",0.00150501891088979
"Lake Rippowam","June","6-19_LR","Opisthokonta_Mollusca",0.000301003782177959
"Lake Rippowam","June","6-19_LR","Opisthokonta_Monoblepharomycota",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Pluriformea",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Porifera",0.000104696967714073
"Lake Rippowam","June","6-19_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","June","6-19_LR","Opisthokonta_Rozellomycota",0.00184528405596053
"Lake Rippowam","June","6-19_LR","Opisthokonta_Unclassified",0.0172619125518577
"Lake Rippowam","June","6-19_LR","Opisthokonta_Zoopagomycota",0.00120401512871183
"Lake Rippowam","June","6-19_LR","Rhizaria",0.0251141851304132
"Lake Rippowam","June","6-19_LR","Rhodophyta",0
"Lake Rippowam","June","6-19_LR","Rigifilida",0
"Lake Rippowam","June","6-19_LR","Stramenopiles",0.331392077056968
"Lake Rippowam","June","6-19_LR","Streptophyta",0.00444962112784808
"Lake Rippowam","June","6-19_LR","Telonemia",0
"Lake Rippowam","June","6-19_LR","Tubulinea",0
"Lake Rippowam","June","6-19_LR","Verrucomicrobia",0
"Lake Rippowam","September","9-01_LR","Alveolata",0.000141645134978045
"Lake Rippowam","September","9-01_LR","Ancyromonadida",0
"Lake Rippowam","September","9-01_LR","Apusomonada",0
"Lake Rippowam","September","9-01_LR","Centroplasthelida",0
"Lake Rippowam","September","9-01_LR","Chlorophyta",0.0798097070876295
"Lake Rippowam","September","9-01_LR","Collodictyonidae",0.000312596159951548
"Lake Rippowam","September","9-01_LR","Cryptophyta",0.0171976731123344
"Lake Rippowam","September","9-01_LR","Discoba",0
"Lake Rippowam","September","9-01_LR","Discosea",0
"Lake Rippowam","September","9-01_LR","Evosea",0
"Lake Rippowam","September","9-01_LR","Firmicutes",0
"Lake Rippowam","September","9-01_LR","Haptophyta",0.00662313113897341
"Lake Rippowam","September","9-01_LR","Kathablepharidacea",0.00206118092968052
"Lake Rippowam","September","9-01_LR","Opisthokonta_Annelida",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Arthropoda",0.746469861334297
"Lake Rippowam","September","9-01_LR","Opisthokonta_Ascomycota",0.00249588496461314
"Lake Rippowam","September","9-01_LR","Opisthokonta_Basidiomycota",0.00105501203983647
"Lake Rippowam","September","9-01_LR","Opisthokonta_Blastocladiomycota",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Choanoflagellatea",0.00696503318892042
"Lake Rippowam","September","9-01_LR","Opisthokonta_Chytridiomycota",0.0333452184998315
"Lake Rippowam","September","9-01_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Craniata",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Gastrotricha",0.00044935697993035
"Lake Rippowam","September","9-01_LR","Opisthokonta_Ichthyophonida",0.0011722355998183
"Lake Rippowam","September","9-01_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Monoblepharomycota",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Nematoda",0.00421027952934741
"Lake Rippowam","September","9-01_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Platyhelminthes",9.76862999848586e-06
"Lake Rippowam","September","9-01_LR","Opisthokonta_Pluriformea",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Porifera",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Rozellomycota",0
"Lake Rippowam","September","9-01_LR","Opisthokonta_Unclassified",0.0181208086471913
"Lake Rippowam","September","9-01_LR","Opisthokonta_Zoopagomycota",0.000493315814923536
"Lake Rippowam","September","9-01_LR","Rhizaria",0.00875269247864333
"Lake Rippowam","September","9-01_LR","Rhodophyta",2.44215749962147e-05
"Lake Rippowam","September","9-01_LR","Rigifilida",0
"Lake Rippowam","September","9-01_LR","Stramenopiles",0.0677747549294949
"Lake Rippowam","September","9-01_LR","Streptophyta",0.00251542222461011
"Lake Rippowam","September","9-01_LR","Telonemia",0
"Lake Rippowam","September","9-01_LR","Tubulinea",0
"Lake Rippowam","September","9-01_LR","Verrucomicrobia",0
"Lake Rippowam","September","9-09_LR","Alveolata",0.000913865234548853
"Lake Rippowam","September","9-09_LR","Ancyromonadida",0
"Lake Rippowam","September","9-09_LR","Apusomonada",0
"Lake Rippowam","September","9-09_LR","Centroplasthelida",0
"Lake Rippowam","September","9-09_LR","Chlorophyta",0.0271963920125805
"Lake Rippowam","September","9-09_LR","Collodictyonidae",0.000154288935703053
"Lake Rippowam","September","9-09_LR","Cryptophyta",0.121199893184583
"Lake Rippowam","September","9-09_LR","Discoba",0
"Lake Rippowam","September","9-09_LR","Discosea",0
"Lake Rippowam","September","9-09_LR","Evosea",0
"Lake Rippowam","September","9-09_LR","Firmicutes",0
"Lake Rippowam","September","9-09_LR","Haptophyta",0.0117556300626057
"Lake Rippowam","September","9-09_LR","Kathablepharidacea",0.0045574577930748
"Lake Rippowam","September","9-09_LR","Opisthokonta_Annelida",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Arthropoda",0.685244636975937
"Lake Rippowam","September","9-09_LR","Opisthokonta_Ascomycota",0.000367919769753434
"Lake Rippowam","September","9-09_LR","Opisthokonta_Basidiomycota",0.00568495386167404
"Lake Rippowam","September","9-09_LR","Opisthokonta_Blastocladiomycota",4.15393288431297e-05
"Lake Rippowam","September","9-09_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Choanoflagellatea",0.00538824436993739
"Lake Rippowam","September","9-09_LR","Opisthokonta_Chytridiomycota",0.0433789276918969
"Lake Rippowam","September","9-09_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Craniata",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Gastrotricha",0.00356644809067442
"Lake Rippowam","September","9-09_LR","Opisthokonta_Ichthyophonida",0.0015191525976916
"Lake Rippowam","September","9-09_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Monoblepharomycota",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Pluriformea",0.000237367593389313
"Lake Rippowam","September","9-09_LR","Opisthokonta_Porifera",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","September","9-09_LR","Opisthokonta_Rozellomycota",0.00014835474586832
"Lake Rippowam","September","9-09_LR","Opisthokonta_Unclassified",0.014081832477821
"Lake Rippowam","September","9-09_LR","Opisthokonta_Zoopagomycota",0
"Lake Rippowam","September","9-09_LR","Rhizaria",0.0252440435569534
"Lake Rippowam","September","9-09_LR","Rhodophyta",0
"Lake Rippowam","September","9-09_LR","Rigifilida",0
"Lake Rippowam","September","9-09_LR","Stramenopiles",0.0431000207696644
"Lake Rippowam","September","9-09_LR","Streptophyta",0.00621903094679999
"Lake Rippowam","September","9-09_LR","Telonemia",0
"Lake Rippowam","September","9-09_LR","Tubulinea",0
"Lake Rippowam","September","9-09_LR","Verrucomicrobia",0
"Lake Rippowam","September","9-16_LR","Alveolata",0.000821926469193564
"Lake Rippowam","September","9-16_LR","Ancyromonadida",0
"Lake Rippowam","September","9-16_LR","Apusomonada",0
"Lake Rippowam","September","9-16_LR","Centroplasthelida",0
"Lake Rippowam","September","9-16_LR","Chlorophyta",0.176695223342712
"Lake Rippowam","September","9-16_LR","Collodictyonidae",0.00156166029146777
"Lake Rippowam","September","9-16_LR","Cryptophyta",0.111162393702779
"Lake Rippowam","September","9-16_LR","Discoba",0
"Lake Rippowam","September","9-16_LR","Discosea",0
"Lake Rippowam","September","9-16_LR","Evosea",0
"Lake Rippowam","September","9-16_LR","Firmicutes",0
"Lake Rippowam","September","9-16_LR","Haptophyta",0.00107482692125312
"Lake Rippowam","September","9-16_LR","Kathablepharidacea",0.14051149116429
"Lake Rippowam","September","9-16_LR","Opisthokonta_Annelida",0.00467865836310182
"Lake Rippowam","September","9-16_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Arthropoda",0.201378307463725
"Lake Rippowam","September","9-16_LR","Opisthokonta_Ascomycota",0.0100401479467645
"Lake Rippowam","September","9-16_LR","Opisthokonta_Basidiomycota",0.00757436853918376
"Lake Rippowam","September","9-16_LR","Opisthokonta_Blastocladiomycota",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Choanoflagellatea",0.00861126039262795
"Lake Rippowam","September","9-16_LR","Opisthokonta_Chytridiomycota",0.0692820788417159
"Lake Rippowam","September","9-16_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Craniata",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Gastrotricha",0.00848481016659817
"Lake Rippowam","September","9-16_LR","Opisthokonta_Ichthyophonida",0.0211867353712895
"Lake Rippowam","September","9-16_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Monoblepharomycota",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Nematoda",0.000632251130148895
"Lake Rippowam","September","9-16_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Pluriformea",0.00491259128125692
"Lake Rippowam","September","9-16_LR","Opisthokonta_Porifera",0
"Lake Rippowam","September","9-16_LR","Opisthokonta_Rotifera",0.00030348054247147
"Lake Rippowam","September","9-16_LR","Opisthokonta_Rozellomycota",0.000701798754465274
"Lake Rippowam","September","9-16_LR","Opisthokonta_Unclassified",0.00315493313944299
"Lake Rippowam","September","9-16_LR","Opisthokonta_Zoopagomycota",0
"Lake Rippowam","September","9-16_LR","Rhizaria",0.0972275787942971
"Lake Rippowam","September","9-16_LR","Rhodophyta",0
"Lake Rippowam","September","9-16_LR","Rigifilida",0
"Lake Rippowam","September","9-16_LR","Stramenopiles",0.121898017892707
"Lake Rippowam","September","9-16_LR","Streptophyta",0.00810545948850884
"Lake Rippowam","September","9-16_LR","Telonemia",0
"Lake Rippowam","September","9-16_LR","Tubulinea",0
"Lake Rippowam","September","9-16_LR","Verrucomicrobia",0
"Teatown Lake","August","8-04_TTL","Alveolata",0.0252123276303731
"Teatown Lake","August","8-04_TTL","Ancyromonadida",0
"Teatown Lake","August","8-04_TTL","Apusomonada",0
"Teatown Lake","August","8-04_TTL","Centroplasthelida",0
"Teatown Lake","August","8-04_TTL","Chlorophyta",0.0127360498762474
"Teatown Lake","August","8-04_TTL","Collodictyonidae",0
"Teatown Lake","August","8-04_TTL","Cryptophyta",0.0989082354978605
"Teatown Lake","August","8-04_TTL","Discoba",0
"Teatown Lake","August","8-04_TTL","Discosea",0
"Teatown Lake","August","8-04_TTL","Evosea",0.000173181414747841
"Teatown Lake","August","8-04_TTL","Firmicutes",0
"Teatown Lake","August","8-04_TTL","Haptophyta",0
"Teatown Lake","August","8-04_TTL","Kathablepharidacea",0.0259122691816457
"Teatown Lake","August","8-04_TTL","Opisthokonta_Annelida",2.16476768434801e-05
"Teatown Lake","August","8-04_TTL","Opisthokonta_Aphelidiomycota",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Arthropoda",0.787737312657397
"Teatown Lake","August","8-04_TTL","Opisthokonta_Ascomycota",2.16476768434801e-05
"Teatown Lake","August","8-04_TTL","Opisthokonta_Basidiomycota",7.21589228116003e-05
"Teatown Lake","August","8-04_TTL","Opisthokonta_Blastocladiomycota",0.000158749630185521
"Teatown Lake","August","8-04_TTL","Opisthokonta_Bryozoa",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Choanoflagellatea",0.000483464782837722
"Teatown Lake","August","8-04_TTL","Opisthokonta_Chytridiomycota",0.00365845738654813
"Teatown Lake","August","8-04_TTL","Opisthokonta_Cnidaria",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Craniata",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Filasterea",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Gastrotricha",0.000497896567400042
"Teatown Lake","August","8-04_TTL","Opisthokonta_Ichthyophonida",0.000173181414747841
"Teatown Lake","August","8-04_TTL","Opisthokonta_Mollusca",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Monoblepharomycota",0.000945281888831964
"Teatown Lake","August","8-04_TTL","Opisthokonta_Mucoromycota",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Nematoda",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Opisthokonta",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Opisthosporidia",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Platyhelminthes",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Pluriformea",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Porifera",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Rotifera",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Rozellomycota",0
"Teatown Lake","August","8-04_TTL","Opisthokonta_Unclassified",9.38065996550804e-05
"Teatown Lake","August","8-04_TTL","Opisthokonta_Zoopagomycota",0
"Teatown Lake","August","8-04_TTL","Rhizaria",0.00706435854325567
"Teatown Lake","August","8-04_TTL","Rhodophyta",0
"Teatown Lake","August","8-04_TTL","Rigifilida",0
"Teatown Lake","August","8-04_TTL","Stramenopiles",0.0316056081914809
"Teatown Lake","August","8-04_TTL","Streptophyta",0.00452436446028734
"Teatown Lake","August","8-04_TTL","Telonemia",0
"Teatown Lake","August","8-04_TTL","Tubulinea",0
"Teatown Lake","August","8-04_TTL","Verrucomicrobia",0
"Teatown Lake","August","8-12_TTL","Alveolata",0.000858922052823706
"Teatown Lake","August","8-12_TTL","Ancyromonadida",0
"Teatown Lake","August","8-12_TTL","Apusomonada",0
"Teatown Lake","August","8-12_TTL","Centroplasthelida",4.12943294626782e-05
"Teatown Lake","August","8-12_TTL","Chlorophyta",0.00303100378256058
"Teatown Lake","August","8-12_TTL","Collodictyonidae",0
"Teatown Lake","August","8-12_TTL","Cryptophyta",0.012057944203102
"Teatown Lake","August","8-12_TTL","Discoba",0
"Teatown Lake","August","8-12_TTL","Discosea",0
"Teatown Lake","August","8-12_TTL","Evosea",0
"Teatown Lake","August","8-12_TTL","Firmicutes",0
"Teatown Lake","August","8-12_TTL","Haptophyta",0
"Teatown Lake","August","8-12_TTL","Kathablepharidacea",0.000421202160519317
"Teatown Lake","August","8-12_TTL","Opisthokonta_Annelida",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Aphelidiomycota",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Arthropoda",0.953370443170744
"Teatown Lake","August","8-12_TTL","Opisthokonta_Ascomycota",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Basidiomycota",0.000536826283014816
"Teatown Lake","August","8-12_TTL","Opisthokonta_Blastocladiomycota",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Bryozoa",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Choanoflagellatea",9.0847524817892e-05
"Teatown Lake","August","8-12_TTL","Opisthokonta_Chytridiomycota",0.00316314563684115
"Teatown Lake","August","8-12_TTL","Opisthokonta_Cnidaria",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Craniata",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Filasterea",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Gastrotricha",0.000107365256602963
"Teatown Lake","August","8-12_TTL","Opisthokonta_Ichthyophonida",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Mollusca",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Monoblepharomycota",2.47765976776069e-05
"Teatown Lake","August","8-12_TTL","Opisthokonta_Mucoromycota",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Nematoda",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Opisthokonta",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Opisthosporidia",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Platyhelminthes",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Pluriformea",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Porifera",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Rotifera",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Rozellomycota",0
"Teatown Lake","August","8-12_TTL","Opisthokonta_Unclassified",0.00013214185428057
"Teatown Lake","August","8-12_TTL","Opisthokonta_Zoopagomycota",0
"Teatown Lake","August","8-12_TTL","Rhizaria",0.00274194347632183
"Teatown Lake","August","8-12_TTL","Rhodophyta",0
"Teatown Lake","August","8-12_TTL","Rigifilida",0
"Teatown Lake","August","8-12_TTL","Stramenopiles",0.0225136684230521
"Teatown Lake","August","8-12_TTL","Streptophyta",0.00090847524817892
"Teatown Lake","August","8-12_TTL","Telonemia",0
"Teatown Lake","August","8-12_TTL","Tubulinea",0
"Teatown Lake","August","8-12_TTL","Verrucomicrobia",0
"Teatown Lake","August","8-18_TTL","Alveolata",0.000827059279145635
"Teatown Lake","August","8-18_TTL","Ancyromonadida",0
"Teatown Lake","August","8-18_TTL","Apusomonada",0
"Teatown Lake","August","8-18_TTL","Centroplasthelida",4.5947737730313e-05
"Teatown Lake","August","8-18_TTL","Chlorophyta",0.00296034710233874
"Teatown Lake","August","8-18_TTL","Collodictyonidae",0
"Teatown Lake","August","8-18_TTL","Cryptophyta",0.00272404445115427
"Teatown Lake","August","8-18_TTL","Discoba",0
"Teatown Lake","August","8-18_TTL","Discosea",0
"Teatown Lake","August","8-18_TTL","Evosea",0
"Teatown Lake","August","8-18_TTL","Firmicutes",0
"Teatown Lake","August","8-18_TTL","Haptophyta",0
