"ASV_16S","ASV_18S","Module_Color","Correlation_16S_18S","P_value_16S_18S","16S_Taxa2","16S_ASV_ID","18S_Taxa2","18S_ASV_ID"
"16S_ASV_88","18S_ASV_225","red",0.378739825924555,0.0103017480526895,"FukuN18-freshwater-group","16S_ASV_88","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_671","18S_ASV_340","red",0.3784315844088,0.0103690068111658,NA,"16S_ASV_671","Rhizaria","18S_ASV_340"
"16S_ASV_84","18S_ASV_421","red",0.377940283087822,0.0104769884495885,"FukuN18-freshwater-group","16S_ASV_84","Stramenopiles","18S_ASV_421"
"16S_ASV_130","18S_ASV_421","red",0.375675897600026,0.0109872302308379,"FukuN18-freshwater-group","16S_ASV_130","Stramenopiles","18S_ASV_421"
"16S_ASV_191","18S_ASV_421","red",0.374948633675027,0.0111555604562179,"FukuN18-freshwater-group","16S_ASV_191","Stramenopiles","18S_ASV_421"
"16S_ASV_115","18S_ASV_421","red",0.374793284411825,0.0111918020206032,"FukuN18-freshwater-group","16S_ASV_115","Stramenopiles","18S_ASV_421"
"16S_ASV_242","18S_ASV_820","red",0.373270890022277,0.0115523315238287,"FukuN18-freshwater-group","16S_ASV_242","Rhizaria","18S_ASV_820"
"16S_ASV_281","18S_ASV_421","red",0.373170879749671,0.0115763596553042,"FukuN18-freshwater-group","16S_ASV_281","Stramenopiles","18S_ASV_421"
"16S_ASV_194","18S_ASV_421","red",0.370428878914097,0.0122520085271859,"FukuN18-freshwater-group","16S_ASV_194","Stramenopiles","18S_ASV_421"
"16S_ASV_44","18S_ASV_421","red",0.369322098105288,0.0125341193382213,"FukuN18-freshwater-group","16S_ASV_44","Stramenopiles","18S_ASV_421"
"16S_ASV_88","18S_ASV_421","red",0.368402679476445,0.0127726727097995,"FukuN18-freshwater-group","16S_ASV_88","Stramenopiles","18S_ASV_421"
"16S_ASV_80","18S_ASV_421","red",0.367643851769165,0.0129724674344711,"FukuN18-freshwater-group","16S_ASV_80","Stramenopiles","18S_ASV_421"
"16S_ASV_61","18S_ASV_421","red",0.366530674049762,0.0132703814510609,"FukuN18-freshwater-group","16S_ASV_61","Stramenopiles","18S_ASV_421"
"16S_ASV_88","18S_ASV_254","red",0.364623730538939,0.0137942849381035,"FukuN18-freshwater-group","16S_ASV_88","Stramenopiles","18S_ASV_254"
"16S_ASV_38","18S_ASV_421","red",0.364469900732182,0.0138373045172318,"FukuN18-freshwater-group","16S_ASV_38","Stramenopiles","18S_ASV_421"
"16S_ASV_154","18S_ASV_421","red",0.363574722035762,0.0140899208606636,"FukuN18-freshwater-group","16S_ASV_154","Stramenopiles","18S_ASV_421"
"16S_ASV_36","18S_ASV_421","red",0.36353409637406,0.0141014777768493,"FukuN18-freshwater-group","16S_ASV_36","Stramenopiles","18S_ASV_421"
"16S_ASV_242","18S_ASV_421","red",0.362762968629811,0.0143223777852712,"FukuN18-freshwater-group","16S_ASV_242","Stramenopiles","18S_ASV_421"
"16S_ASV_10","18S_ASV_421","red",0.361170180934521,0.0147879859198938,"FukuN18-freshwater-group","16S_ASV_10","Stramenopiles","18S_ASV_421"
"16S_ASV_131","18S_ASV_421","red",0.360740435545957,0.0149157918472807,"FukuN18-freshwater-group","16S_ASV_131","Stramenopiles","18S_ASV_421"
"16S_ASV_492","18S_ASV_116","red",0.359743405002074,0.015215926919509,"Cyanobium","16S_ASV_492","Rhizaria","18S_ASV_116"
"16S_ASV_736","18S_ASV_386","red",0.359361532681334,0.0153322319937634,"Chthoniobacter","16S_ASV_736","Opisthokonta_Chytridiomycota","18S_ASV_386"
"16S_ASV_192","18S_ASV_421","red",0.357467819198495,0.0159202050564254,"FukuN18-freshwater-group","16S_ASV_192","Stramenopiles","18S_ASV_421"
"16S_ASV_1241","18S_ASV_191","red",0.356243172273864,0.0163105339726537,"Chthoniobacter","16S_ASV_1241","Cryptophyta","18S_ASV_191"
"16S_ASV_38","18S_ASV_225","red",0.353668197516509,0.0171577589110534,"FukuN18-freshwater-group","16S_ASV_38","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_492","18S_ASV_225","red",0.353131603407008,0.0173389203095782,"Cyanobium","16S_ASV_492","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_1241","18S_ASV_343","red",0.352331932162398,0.0176119004879763,"Chthoniobacter","16S_ASV_1241","Stramenopiles","18S_ASV_343"
"16S_ASV_84","18S_ASV_225","red",0.351258544976746,0.0179840217649151,"FukuN18-freshwater-group","16S_ASV_84","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_58","18S_ASV_254","red",0.349246280637829,0.0186995427849371,"FukuN18-freshwater-group","16S_ASV_58","Stramenopiles","18S_ASV_254"
"16S_ASV_736","18S_ASV_73","red",0.348365403040388,0.0190202410783284,"Chthoniobacter","16S_ASV_736","Chlorophyta","18S_ASV_73"
"16S_ASV_58","18S_ASV_116","red",0.347998087731846,0.0191553318821562,"FukuN18-freshwater-group","16S_ASV_58","Rhizaria","18S_ASV_116"
"16S_ASV_736","18S_ASV_239","red",0.346507781973002,0.0197117630281935,"Chthoniobacter","16S_ASV_736","Stramenopiles","18S_ASV_239"
"16S_ASV_736","18S_ASV_340","red",0.346503320581673,0.0197134489829341,"Chthoniobacter","16S_ASV_736","Rhizaria","18S_ASV_340"
"16S_ASV_88","18S_ASV_116","red",0.344985261166075,0.0202942174584064,"FukuN18-freshwater-group","16S_ASV_88","Rhizaria","18S_ASV_116"
"16S_ASV_58","18S_ASV_421","red",0.342532791539688,0.0212628558740794,"FukuN18-freshwater-group","16S_ASV_58","Stramenopiles","18S_ASV_421"
"16S_ASV_492","18S_ASV_23","red",0.342065004744847,0.0214519566186394,"Cyanobium","16S_ASV_492","Stramenopiles","18S_ASV_23"
"16S_ASV_10","18S_ASV_225","red",0.340805288953581,0.0219682260000108,"FukuN18-freshwater-group","16S_ASV_10","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_671","18S_ASV_191","red",0.336763726645669,0.0236954759132069,NA,"16S_ASV_671","Cryptophyta","18S_ASV_191"
"16S_ASV_626","18S_ASV_116","red",0.335039702349046,0.0244661016904546,"Cyanobium","16S_ASV_626","Rhizaria","18S_ASV_116"
"16S_ASV_571","18S_ASV_116","red",0.334190835544125,0.0248531670576847,"Chthoniobacter","16S_ASV_571","Rhizaria","18S_ASV_116"
"16S_ASV_626","18S_ASV_225","red",0.331524087583544,0.0261025696513006,"Cyanobium","16S_ASV_626","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_1241","18S_ASV_553","red",0.328659154850916,0.0275027293314919,"Chthoniobacter","16S_ASV_1241","Stramenopiles","18S_ASV_553"
"16S_ASV_492","18S_ASV_343","red",0.325147021533745,0.0293038904656983,"Cyanobium","16S_ASV_492","Stramenopiles","18S_ASV_343"
"16S_ASV_571","18S_ASV_225","red",0.323368481566057,0.0302526830837683,"Chthoniobacter","16S_ASV_571","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_58","18S_ASV_191","red",0.321241374705038,0.0314207128193798,"FukuN18-freshwater-group","16S_ASV_58","Cryptophyta","18S_ASV_191"
"16S_ASV_626","18S_ASV_23","red",0.320750330594529,0.0316955878631529,"Cyanobium","16S_ASV_626","Stramenopiles","18S_ASV_23"
"16S_ASV_671","18S_ASV_116","red",0.319708719261913,0.032285244219779,NA,"16S_ASV_671","Rhizaria","18S_ASV_116"
"16S_ASV_108","18S_ASV_225","red",0.318997612521786,0.0326929858638684,"FukuN18-freshwater-group","16S_ASV_108","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_38","18S_ASV_254","red",0.318788121044749,0.032813914029859,"FukuN18-freshwater-group","16S_ASV_38","Stramenopiles","18S_ASV_254"
"16S_ASV_36","18S_ASV_225","red",0.318347907894336,0.0330692292235701,"FukuN18-freshwater-group","16S_ASV_36","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_709","18S_ASV_239","red",0.316312012207819,0.0342714314945426,"Chthoniobacter","16S_ASV_709","Stramenopiles","18S_ASV_239"
"16S_ASV_38","18S_ASV_116","red",0.316160977706053,0.0343620345010936,"FukuN18-freshwater-group","16S_ASV_38","Rhizaria","18S_ASV_116"
"16S_ASV_736","18S_ASV_375","red",0.315632420203535,0.0346806625232748,"Chthoniobacter","16S_ASV_736","Opisthokonta_Chytridiomycota","18S_ASV_375"
"16S_ASV_84","18S_ASV_191","red",0.31431999945099,0.0354823592127751,"FukuN18-freshwater-group","16S_ASV_84","Cryptophyta","18S_ASV_191"
"16S_ASV_736","18S_ASV_343","red",0.309344016683189,0.0386616754765578,"Chthoniobacter","16S_ASV_736","Stramenopiles","18S_ASV_343"
"16S_ASV_84","18S_ASV_301","red",0.30892322735699,0.0389409069856421,"FukuN18-freshwater-group","16S_ASV_84","Stramenopiles","18S_ASV_301"
"16S_ASV_194","18S_ASV_225","red",0.305693346744935,0.0411396848625466,"FukuN18-freshwater-group","16S_ASV_194","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_268","18S_ASV_225","red",0.305413378591529,0.0413349592430023,"FukuN18-freshwater-group","16S_ASV_268","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_150","18S_ASV_225","red",0.304281751904967,0.042131984962313,"FukuN18-freshwater-group","16S_ASV_150","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_736","18S_ASV_553","red",0.304240941319553,0.0421609612585709,"Chthoniobacter","16S_ASV_736","Stramenopiles","18S_ASV_553"
"16S_ASV_154","18S_ASV_225","red",0.303340106381405,0.0428047236775869,"FukuN18-freshwater-group","16S_ASV_154","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_61","18S_ASV_225","red",0.302672137696939,0.0432872297992322,"FukuN18-freshwater-group","16S_ASV_61","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_165","18S_ASV_225","red",0.301713600641901,0.0439873624357178,"FukuN18-freshwater-group","16S_ASV_165","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_278","18S_ASV_225","red",0.301598730193214,0.0440718810465698,"FukuN18-freshwater-group","16S_ASV_278","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_88","18S_ASV_191","red",0.301201934381556,0.0443648505430846,"FukuN18-freshwater-group","16S_ASV_88","Cryptophyta","18S_ASV_191"
"16S_ASV_709","18S_ASV_225","red",0.300926896549004,0.0445688500693455,"Chthoniobacter","16S_ASV_709","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_84","18S_ASV_254","red",0.300298797892584,0.0450375824781092,"FukuN18-freshwater-group","16S_ASV_84","Stramenopiles","18S_ASV_254"
"16S_ASV_149","18S_ASV_225","red",0.298364491949885,0.0465063396932722,"FukuN18-freshwater-group","16S_ASV_149","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_709","18S_ASV_384","red",0.298196816875058,0.046635469008648,"Chthoniobacter","16S_ASV_709","Opisthokonta_Chytridiomycota","18S_ASV_384"
"16S_ASV_80","18S_ASV_225","red",0.298092956500128,0.046715599440474,"FukuN18-freshwater-group","16S_ASV_80","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_191","18S_ASV_225","red",0.296652201581323,0.0478387434669551,"FukuN18-freshwater-group","16S_ASV_191","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_271","18S_ASV_225","red",0.295877389501226,0.0484517411756405,"FukuN18-freshwater-group","16S_ASV_271","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_150","18S_ASV_301","red",0.295484285157657,0.0487651724377833,"FukuN18-freshwater-group","16S_ASV_150","Stramenopiles","18S_ASV_301"
"16S_ASV_56","18S_ASV_225","red",0.295369733490349,0.0488568154240094,"FukuN18-freshwater-group","16S_ASV_56","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_84","18S_ASV_116","red",0.295033571297836,0.0491265552918265,"FukuN18-freshwater-group","16S_ASV_84","Rhizaria","18S_ASV_116"
"16S_ASV_278","18S_ASV_301","red",0.294977449164532,0.049171705439408,"FukuN18-freshwater-group","16S_ASV_278","Stramenopiles","18S_ASV_301"
"16S_ASV_10","18S_ASV_116","red",0.294237932291733,0.0497697882907297,"FukuN18-freshwater-group","16S_ASV_10","Rhizaria","18S_ASV_116"
"16S_ASV_44","18S_ASV_225","red",0.294092616533251,0.0498880009419825,"FukuN18-freshwater-group","16S_ASV_44","Opisthokonta_Chytridiomycota","18S_ASV_225"
"16S_ASV_820","18S_ASV_576","turquoise",0.772466047596535,5.12172000229511e-10,"Pirellula","16S_ASV_820","Chlorophyta","18S_ASV_576"
"16S_ASV_538","18S_ASV_576","turquoise",0.763110628641868,1.09940293738679e-09,"Sediminibacterium","16S_ASV_538","Chlorophyta","18S_ASV_576"
"16S_ASV_535","18S_ASV_576","turquoise",0.749279519968944,3.19772046742903e-09,"Pirellula","16S_ASV_535","Chlorophyta","18S_ASV_576"
"16S_ASV_524","18S_ASV_576","turquoise",0.746034563216798,4.06745695509935e-09,"Sediminibacterium","16S_ASV_524","Chlorophyta","18S_ASV_576"
"16S_ASV_643","18S_ASV_576","turquoise",0.744304166549709,4.6174565715297e-09,"Pirellula","16S_ASV_643","Chlorophyta","18S_ASV_576"
"16S_ASV_428","18S_ASV_576","turquoise",0.733465049568018,9.99421126534985e-09,"Pirellula","16S_ASV_428","Chlorophyta","18S_ASV_576"
"16S_ASV_1196","18S_ASV_383","turquoise",0.728259611089824,1.42930393141897e-08,"CL500-29-marine-group","16S_ASV_1196","Rhizaria","18S_ASV_383"
"16S_ASV_535","18S_ASV_292","turquoise",0.727877512830158,1.46686625820382e-08,"Pirellula","16S_ASV_535","Stramenopiles","18S_ASV_292"
"16S_ASV_428","18S_ASV_292","turquoise",0.727424829303507,1.51256248106347e-08,"Pirellula","16S_ASV_428","Stramenopiles","18S_ASV_292"
"16S_ASV_820","18S_ASV_292","turquoise",0.725394358733258,1.73440169817955e-08,"Pirellula","16S_ASV_820","Stramenopiles","18S_ASV_292"
"16S_ASV_820","18S_ASV_511","turquoise",0.702767048534289,7.3771401689801e-08,"Pirellula","16S_ASV_820","Stramenopiles","18S_ASV_511"
"16S_ASV_771","18S_ASV_186","turquoise",0.701509323572819,7.96397841900207e-08,"Cyanobium","16S_ASV_771","Chlorophyta","18S_ASV_186"
"16S_ASV_643","18S_ASV_292","turquoise",0.700888925432485,8.26922407896532e-08,"Pirellula","16S_ASV_643","Stramenopiles","18S_ASV_292"
"16S_ASV_555","18S_ASV_161","turquoise",0.693738631417821,1.26706503591992e-07,"Alsobacter","16S_ASV_555","Stramenopiles","18S_ASV_161"
"16S_ASV_820","18S_ASV_161","turquoise",0.688488107632063,1.72009893881283e-07,"Pirellula","16S_ASV_820","Stramenopiles","18S_ASV_161"
"16S_ASV_538","18S_ASV_511","turquoise",0.687408899072161,1.8302053888614e-07,"Sediminibacterium","16S_ASV_538","Stramenopiles","18S_ASV_511"
"16S_ASV_555","18S_ASV_576","turquoise",0.684199225783817,2.19770135113763e-07,"Alsobacter","16S_ASV_555","Chlorophyta","18S_ASV_576"
"16S_ASV_524","18S_ASV_511","turquoise",0.682162773566431,2.46532638517921e-07,"Sediminibacterium","16S_ASV_524","Stramenopiles","18S_ASV_511"
"16S_ASV_701","18S_ASV_383","turquoise",0.679081702600623,2.92841343382355e-07,"LD29","16S_ASV_701","Rhizaria","18S_ASV_383"
"16S_ASV_643","18S_ASV_161","turquoise",0.678533044137895,3.01891934320902e-07,"Pirellula","16S_ASV_643","Stramenopiles","18S_ASV_161"
"16S_ASV_535","18S_ASV_511","turquoise",0.67833854649438,3.05162330903254e-07,"Pirellula","16S_ASV_535","Stramenopiles","18S_ASV_511"
"16S_ASV_421","18S_ASV_186","turquoise",0.676600105144491,3.35892686648258e-07,"Cyanobium","16S_ASV_421","Chlorophyta","18S_ASV_186"
"16S_ASV_428","18S_ASV_24","turquoise",0.674392745945789,3.79061966444587e-07,"Pirellula","16S_ASV_428","Cryptophyta","18S_ASV_24"
"16S_ASV_535","18S_ASV_161","turquoise",0.672727203809547,4.14990493536788e-07,"Pirellula","16S_ASV_535","Stramenopiles","18S_ASV_161"
"16S_ASV_535","18S_ASV_24","turquoise",0.672720064425541,4.15151097573052e-07,"Pirellula","16S_ASV_535","Cryptophyta","18S_ASV_24"
"16S_ASV_538","18S_ASV_273","turquoise",0.672236928160617,4.26154739939641e-07,"Sediminibacterium","16S_ASV_538","Stramenopiles","18S_ASV_273"
"16S_ASV_643","18S_ASV_24","turquoise",0.671885988084417,4.3431687923615e-07,"Pirellula","16S_ASV_643","Cryptophyta","18S_ASV_24"
"16S_ASV_538","18S_ASV_161","turquoise",0.671549002802347,4.42291004960193e-07,"Sediminibacterium","16S_ASV_538","Stramenopiles","18S_ASV_161"
"16S_ASV_567","18S_ASV_92","turquoise",0.671277501174898,4.48814340617703e-07,"Cyanobium","16S_ASV_567","Stramenopiles","18S_ASV_92"
"16S_ASV_771","18S_ASV_92","turquoise",0.670777977208087,4.61050539974096e-07,"Cyanobium","16S_ASV_771","Stramenopiles","18S_ASV_92"
"16S_ASV_820","18S_ASV_24","turquoise",0.670104115439792,4.780488889979e-07,"Pirellula","16S_ASV_820","Cryptophyta","18S_ASV_24"
"16S_ASV_820","18S_ASV_92","turquoise",0.669357876061381,4.9755157442123e-07,"Pirellula","16S_ASV_820","Stramenopiles","18S_ASV_92"
"16S_ASV_396","18S_ASV_574","turquoise",0.666960155558095,5.65333803034596e-07,"hgcI-clade","16S_ASV_396","Streptophyta","18S_ASV_574"
"16S_ASV_535","18S_ASV_92","turquoise",0.66380238615155,6.67719268126392e-07,"Pirellula","16S_ASV_535","Stramenopiles","18S_ASV_92"
"16S_ASV_421","18S_ASV_161","turquoise",0.663336566973226,6.84203560551933e-07,"Cyanobium","16S_ASV_421","Stramenopiles","18S_ASV_161"
"16S_ASV_421","18S_ASV_92","turquoise",0.661087247928497,7.69254164215472e-07,"Cyanobium","16S_ASV_421","Stramenopiles","18S_ASV_92"
"16S_ASV_643","18S_ASV_511","turquoise",0.659969179473781,8.15088382176615e-07,"Pirellula","16S_ASV_643","Stramenopiles","18S_ASV_511"
"16S_ASV_428","18S_ASV_511","turquoise",0.656681106720641,9.6498591396979e-07,"Pirellula","16S_ASV_428","Stramenopiles","18S_ASV_511"
"16S_ASV_428","18S_ASV_161","turquoise",0.656217171257423,9.88084353211839e-07,"Pirellula","16S_ASV_428","Stramenopiles","18S_ASV_161"
"16S_ASV_311","18S_ASV_161","turquoise",0.655842163961481,1.00712891606031e-06,"Alsobacter","16S_ASV_311","Stramenopiles","18S_ASV_161"
"16S_ASV_524","18S_ASV_273","turquoise",0.655464000150153,1.02667809019972e-06,"Sediminibacterium","16S_ASV_524","Stramenopiles","18S_ASV_273"
"16S_ASV_643","18S_ASV_92","turquoise",0.654404574172246,1.08333513834346e-06,"Pirellula","16S_ASV_643","Stramenopiles","18S_ASV_92"
"16S_ASV_428","18S_ASV_92","turquoise",0.651849417221583,1.23212607436567e-06,"Pirellula","16S_ASV_428","Stramenopiles","18S_ASV_92"
"16S_ASV_567","18S_ASV_186","turquoise",0.649098405802279,1.41335182997544e-06,"Cyanobium","16S_ASV_567","Chlorophyta","18S_ASV_186"
"16S_ASV_311","18S_ASV_576","turquoise",0.6467507723516,1.58721945957294e-06,"Alsobacter","16S_ASV_311","Chlorophyta","18S_ASV_576"
"16S_ASV_524","18S_ASV_161","turquoise",0.639188060884742,2.29127343336965e-06,"Sediminibacterium","16S_ASV_524","Stramenopiles","18S_ASV_161"
"16S_ASV_567","18S_ASV_161","turquoise",0.632446696196082,3.15215800375993e-06,"Cyanobium","16S_ASV_567","Stramenopiles","18S_ASV_161"
"16S_ASV_555","18S_ASV_511","turquoise",0.630809201260148,3.40220517892395e-06,"Alsobacter","16S_ASV_555","Stramenopiles","18S_ASV_511"
"16S_ASV_132","18S_ASV_574","turquoise",0.630348121746087,3.47584934763929e-06,NA,"16S_ASV_132","Streptophyta","18S_ASV_574"
"16S_ASV_238","18S_ASV_574","turquoise",0.625257636860117,4.39284117604343e-06,NA,"16S_ASV_238","Streptophyta","18S_ASV_574"
"16S_ASV_771","18S_ASV_161","turquoise",0.622890651423548,4.89117768283167e-06,"Cyanobium","16S_ASV_771","Stramenopiles","18S_ASV_161"
"16S_ASV_113","18S_ASV_574","turquoise",0.616283765683408,6.57148518848919e-06,NA,"16S_ASV_113","Streptophyta","18S_ASV_574"
"16S_ASV_118","18S_ASV_574","turquoise",0.607611847440376,9.58586653883641e-06,NA,"16S_ASV_118","Streptophyta","18S_ASV_574"
"16S_ASV_820","18S_ASV_383","turquoise",0.606209115323716,1.01788998089175e-05,"Pirellula","16S_ASV_820","Rhizaria","18S_ASV_383"
"16S_ASV_291","18S_ASV_574","turquoise",0.60261929536827,1.18537175693827e-05,NA,"16S_ASV_291","Streptophyta","18S_ASV_574"
"16S_ASV_421","18S_ASV_383","turquoise",0.601238749149731,1.25626829230701e-05,"Cyanobium","16S_ASV_421","Rhizaria","18S_ASV_383"
"16S_ASV_567","18S_ASV_383","turquoise",0.595273594320741,1.60972263758085e-05,"Cyanobium","16S_ASV_567","Rhizaria","18S_ASV_383"
"16S_ASV_771","18S_ASV_383","turquoise",0.595043208429643,1.62504868194562e-05,"Cyanobium","16S_ASV_771","Rhizaria","18S_ASV_383"
"16S_ASV_239","18S_ASV_574","turquoise",0.592888305697395,1.77503058252877e-05,NA,"16S_ASV_239","Streptophyta","18S_ASV_574"
"16S_ASV_24","18S_ASV_574","turquoise",0.592669620311874,1.79094085434481e-05,NA,"16S_ASV_24","Streptophyta","18S_ASV_574"
"16S_ASV_72","18S_ASV_574","turquoise",0.591876116151882,1.84977763397743e-05,NA,"16S_ASV_72","Streptophyta","18S_ASV_574"
"16S_ASV_285","18S_ASV_574","turquoise",0.590724321482374,1.9383429439553e-05,NA,"16S_ASV_285","Streptophyta","18S_ASV_574"
"16S_ASV_524","18S_ASV_48","turquoise",0.58918556477834,2.06273970454185e-05,"Sediminibacterium","16S_ASV_524","Stramenopiles","18S_ASV_48"
"16S_ASV_535","18S_ASV_383","turquoise",0.587536872618135,2.20412155885794e-05,"Pirellula","16S_ASV_535","Rhizaria","18S_ASV_383"
"16S_ASV_156","18S_ASV_574","turquoise",0.585616496062538,2.37998104124948e-05,NA,"16S_ASV_156","Streptophyta","18S_ASV_574"
"16S_ASV_297","18S_ASV_574","turquoise",0.584497548981544,2.48829120086166e-05,NA,"16S_ASV_297","Streptophyta","18S_ASV_574"
"16S_ASV_643","18S_ASV_186","turquoise",0.583794463846896,2.55864019021871e-05,"Pirellula","16S_ASV_643","Chlorophyta","18S_ASV_186"
"16S_ASV_643","18S_ASV_383","turquoise",0.583160432349665,2.62363853468352e-05,"Pirellula","16S_ASV_643","Rhizaria","18S_ASV_383"
"16S_ASV_311","18S_ASV_511","turquoise",0.582699650914815,2.6718218844425e-05,"Alsobacter","16S_ASV_311","Stramenopiles","18S_ASV_511"
"16S_ASV_264","18S_ASV_574","turquoise",0.582380910588955,2.70562528580567e-05,NA,"16S_ASV_264","Streptophyta","18S_ASV_574"
"16S_ASV_555","18S_ASV_186","turquoise",0.582168799461507,2.7283370636448e-05,"Alsobacter","16S_ASV_555","Chlorophyta","18S_ASV_186"
"16S_ASV_181","18S_ASV_574","turquoise",0.581388152234757,2.81343796982994e-05,NA,"16S_ASV_181","Streptophyta","18S_ASV_574"
"16S_ASV_538","18S_ASV_48","turquoise",0.579930904426621,2.97883684492472e-05,"Sediminibacterium","16S_ASV_538","Stramenopiles","18S_ASV_48"
"16S_ASV_180","18S_ASV_574","turquoise",0.577329053700895,3.29646878274034e-05,NA,"16S_ASV_180","Streptophyta","18S_ASV_574"
"16S_ASV_336","18S_ASV_574","turquoise",0.573908159162534,3.76128317200277e-05,NA,"16S_ASV_336","Streptophyta","18S_ASV_574"
"16S_ASV_701","18S_ASV_186","turquoise",0.573574534769501,3.80968303464417e-05,"LD29","16S_ASV_701","Chlorophyta","18S_ASV_186"
"16S_ASV_643","18S_ASV_2019","turquoise",0.573538643589674,3.81492367890506e-05,"Pirellula","16S_ASV_643","Chlorophyta","18S_ASV_2019"
"16S_ASV_643","18S_ASV_447","turquoise",0.571551858350433,4.11552548142056e-05,"Pirellula","16S_ASV_643","Stramenopiles","18S_ASV_447"
"16S_ASV_110","18S_ASV_574","turquoise",0.568304867461822,4.65374499305793e-05,NA,"16S_ASV_110","Streptophyta","18S_ASV_574"
"16S_ASV_535","18S_ASV_186","turquoise",0.566459167233231,4.98763564785667e-05,"Pirellula","16S_ASV_535","Chlorophyta","18S_ASV_186"
"16S_ASV_428","18S_ASV_383","turquoise",0.565130966205141,5.24129746581275e-05,"Pirellula","16S_ASV_428","Rhizaria","18S_ASV_383"
"16S_ASV_222","18S_ASV_574","turquoise",0.56512534802621,5.24239501648915e-05,NA,"16S_ASV_222","Streptophyta","18S_ASV_574"
"16S_ASV_168","18S_ASV_574","turquoise",0.564762547094679,5.31371684282293e-05,NA,"16S_ASV_168","Streptophyta","18S_ASV_574"
"16S_ASV_820","18S_ASV_273","turquoise",0.56456285197749,5.35335132918512e-05,"Pirellula","16S_ASV_820","Stramenopiles","18S_ASV_273"
"16S_ASV_220","18S_ASV_574","turquoise",0.563456125001217,5.57794607610257e-05,NA,"16S_ASV_220","Streptophyta","18S_ASV_574"
"16S_ASV_167","18S_ASV_574","turquoise",0.562726501965366,5.73068371500178e-05,NA,"16S_ASV_167","Streptophyta","18S_ASV_574"
"16S_ASV_820","18S_ASV_186","turquoise",0.561885061394756,5.91156411235486e-05,"Pirellula","16S_ASV_820","Chlorophyta","18S_ASV_186"
"16S_ASV_362","18S_ASV_574","turquoise",0.559412744006228,6.47359785669098e-05,"hgcI-clade","16S_ASV_362","Streptophyta","18S_ASV_574"
"16S_ASV_265","18S_ASV_574","turquoise",0.55867187362337,6.65127254627603e-05,NA,"16S_ASV_265","Streptophyta","18S_ASV_574"
"16S_ASV_573","18S_ASV_574","turquoise",0.557413788581299,6.96320403200135e-05,"hgcI-clade","16S_ASV_573","Streptophyta","18S_ASV_574"
"16S_ASV_155","18S_ASV_574","turquoise",0.557236630151653,7.0081847176048e-05,NA,"16S_ASV_155","Streptophyta","18S_ASV_574"
"16S_ASV_428","18S_ASV_186","turquoise",0.556534998894935,7.18894446944444e-05,"Pirellula","16S_ASV_428","Chlorophyta","18S_ASV_186"
"16S_ASV_140","18S_ASV_574","turquoise",0.555537646152828,7.45321145468118e-05,NA,"16S_ASV_140","Streptophyta","18S_ASV_574"
"16S_ASV_538","18S_ASV_383","turquoise",0.55514602629792,7.55937746429543e-05,"Sediminibacterium","16S_ASV_538","Rhizaria","18S_ASV_383"
"16S_ASV_538","18S_ASV_574","turquoise",0.552138016419342,8.42193551078027e-05,"Sediminibacterium","16S_ASV_538","Streptophyta","18S_ASV_574"
"16S_ASV_538","18S_ASV_92","turquoise",0.55161257722781,8.58149355593779e-05,"Sediminibacterium","16S_ASV_538","Stramenopiles","18S_ASV_92"
"16S_ASV_428","18S_ASV_447","turquoise",0.549780389185927,9.15964605153659e-05,"Pirellula","16S_ASV_428","Stramenopiles","18S_ASV_447"
"16S_ASV_535","18S_ASV_447","turquoise",0.54896969130902,9.42660318662608e-05,"Pirellula","16S_ASV_535","Stramenopiles","18S_ASV_447"
"16S_ASV_771","18S_ASV_574","turquoise",0.5484072140882,9.61596402228526e-05,"Cyanobium","16S_ASV_771","Streptophyta","18S_ASV_574"
"16S_ASV_132","18S_ASV_576","turquoise",0.547504476948911,9.92712325411019e-05,NA,"16S_ASV_132","Chlorophyta","18S_ASV_576"
