ASV_16S,ASV_18S,Module_Color,Correlation_16S_18S,P_value_16S_18S,16S_Taxa2,16S_ASV_ID,18S_Taxa2,18S_ASV_ID
16S_ASV_220,18S_ASV_186,turquoise,0.461932306008304,0.00140166246120585,NA,16S_ASV_220,Chlorophyta,18S_ASV_186
16S_ASV_573,18S_ASV_576,turquoise,0.461907518020723,0.0014026036703195,hgcI-clade,16S_ASV_573,Chlorophyta,18S_ASV_576
16S_ASV_382,18S_ASV_574,turquoise,0.461809012601877,0.00140634951329275,NA,16S_ASV_382,Streptophyta,18S_ASV_574
16S_ASV_175,18S_ASV_574,turquoise,0.460688501905963,0.00144958913227121,hgcI-clade,16S_ASV_175,Streptophyta,18S_ASV_574
16S_ASV_336,18S_ASV_383,turquoise,0.460358031379371,0.00146256534139276,NA,16S_ASV_336,Rhizaria,18S_ASV_383
16S_ASV_291,18S_ASV_136,turquoise,0.459761138449739,0.00148626465028601,NA,16S_ASV_291,Stramenopiles,18S_ASV_136
16S_ASV_472,18S_ASV_576,turquoise,0.458942199030248,0.00151933518394549,hgcI-clade,16S_ASV_472,Chlorophyta,18S_ASV_576
16S_ASV_428,18S_ASV_574,turquoise,0.458442087603629,0.00153985067935059,Pirellula,16S_ASV_428,Streptophyta,18S_ASV_574
16S_ASV_155,18S_ASV_161,turquoise,0.457927738391029,0.00156120647175168,NA,16S_ASV_155,Stramenopiles,18S_ASV_161
16S_ASV_8,18S_ASV_383,turquoise,0.457710443781483,0.00157030727938603,NA,16S_ASV_8,Rhizaria,18S_ASV_383
16S_ASV_567,18S_ASV_576,turquoise,0.457530545144507,0.00157787746117989,Cyanobium,16S_ASV_567,Chlorophyta,18S_ASV_576
16S_ASV_93,18S_ASV_576,turquoise,0.457227997558306,0.00159068182168359,NA,16S_ASV_93,Chlorophyta,18S_ASV_576
16S_ASV_432,18S_ASV_806,turquoise,0.457211294539141,0.00159139140247673,Rhizorhapis,16S_ASV_432,Chlorophyta,18S_ASV_806
16S_ASV_555,18S_ASV_806,turquoise,0.45631512528809,0.00162987701756351,Alsobacter,16S_ASV_555,Chlorophyta,18S_ASV_806
16S_ASV_265,18S_ASV_186,turquoise,0.455259100428687,0.00167628583678961,NA,16S_ASV_265,Chlorophyta,18S_ASV_186
16S_ASV_573,18S_ASV_24,turquoise,0.455125859878442,0.00168222381488076,hgcI-clade,16S_ASV_573,Cryptophyta,18S_ASV_24
16S_ASV_246,18S_ASV_574,turquoise,0.4548525674004,0.00169446173826995,NA,16S_ASV_246,Streptophyta,18S_ASV_574
16S_ASV_225,18S_ASV_574,turquoise,0.454793430817103,0.00169712021789669,NA,16S_ASV_225,Streptophyta,18S_ASV_574
16S_ASV_139,18S_ASV_576,turquoise,0.45454581036359,0.00170829219005137,NA,16S_ASV_139,Chlorophyta,18S_ASV_576
16S_ASV_103,18S_ASV_161,turquoise,0.453881479204914,0.00173858790258571,NA,16S_ASV_103,Stramenopiles,18S_ASV_161
16S_ASV_167,18S_ASV_383,turquoise,0.453845848568038,0.00174022615425787,NA,16S_ASV_167,Rhizaria,18S_ASV_383
16S_ASV_167,18S_ASV_161,turquoise,0.452478920074857,0.00180411837985824,NA,16S_ASV_167,Stramenopiles,18S_ASV_161
16S_ASV_1196,18S_ASV_574,turquoise,0.452283261686932,0.00181343178058008,CL500-29-marine-group,16S_ASV_1196,Streptophyta,18S_ASV_574
16S_ASV_167,18S_ASV_576,turquoise,0.452057300094982,0.00182424061420269,NA,16S_ASV_167,Chlorophyta,18S_ASV_576
16S_ASV_222,18S_ASV_161,turquoise,0.451800080126582,0.00183661412872012,NA,16S_ASV_222,Stramenopiles,18S_ASV_161
16S_ASV_538,18S_ASV_1071,turquoise,0.451699425383665,0.00184147630964431,Sediminibacterium,16S_ASV_538,Opisthokonta_Unclassified,18S_ASV_1071
16S_ASV_340,18S_ASV_576,turquoise,0.451684990885278,0.00184217450988769,hgcI-clade,16S_ASV_340,Chlorophyta,18S_ASV_576
16S_ASV_155,18S_ASV_186,turquoise,0.451373515120889,0.00185729791166776,NA,16S_ASV_155,Chlorophyta,18S_ASV_186
16S_ASV_162,18S_ASV_186,turquoise,0.451242144164425,0.00186370940552644,NA,16S_ASV_162,Chlorophyta,18S_ASV_186
16S_ASV_239,18S_ASV_161,turquoise,0.451052930301632,0.00187297834659495,NA,16S_ASV_239,Stramenopiles,18S_ASV_161
16S_ASV_110,18S_ASV_161,turquoise,0.450752349389823,0.00188778674351242,NA,16S_ASV_110,Stramenopiles,18S_ASV_161
16S_ASV_298,18S_ASV_576,turquoise,0.450578046974925,0.00189642132868182,NA,16S_ASV_298,Chlorophyta,18S_ASV_576
16S_ASV_820,18S_ASV_806,turquoise,0.450115883751664,0.00191948549648226,Pirellula,16S_ASV_820,Chlorophyta,18S_ASV_806
16S_ASV_110,18S_ASV_186,turquoise,0.448859192277175,0.00198346117155307,NA,16S_ASV_110,Chlorophyta,18S_ASV_186
16S_ASV_8,18S_ASV_576,turquoise,0.448013747637453,0.00202755602956203,NA,16S_ASV_8,Chlorophyta,18S_ASV_576
16S_ASV_524,18S_ASV_1071,turquoise,0.447631699448232,0.00204776500153783,Sediminibacterium,16S_ASV_524,Opisthokonta_Unclassified,18S_ASV_1071
16S_ASV_219,18S_ASV_576,turquoise,0.447431195013042,0.00205844209494631,NA,16S_ASV_219,Chlorophyta,18S_ASV_576
16S_ASV_162,18S_ASV_383,turquoise,0.447337854786981,0.00206342934679183,NA,16S_ASV_162,Rhizaria,18S_ASV_383
16S_ASV_336,18S_ASV_161,turquoise,0.446350340055769,0.00211685150446261,NA,16S_ASV_336,Stramenopiles,18S_ASV_161
16S_ASV_302,18S_ASV_186,turquoise,0.446256427532603,0.002121995069066,NA,16S_ASV_302,Chlorophyta,18S_ASV_186
16S_ASV_354,18S_ASV_574,turquoise,0.445192380242723,0.00218104924246128,NA,16S_ASV_354,Streptophyta,18S_ASV_574
16S_ASV_227,18S_ASV_574,turquoise,0.445122638559356,0.00218497011199304,NA,16S_ASV_227,Streptophyta,18S_ASV_574
16S_ASV_347,18S_ASV_186,turquoise,0.445083077410039,0.00218719700342391,NA,16S_ASV_347,Chlorophyta,18S_ASV_186
16S_ASV_30,18S_ASV_576,turquoise,0.444840422110524,0.00220089997370866,NA,16S_ASV_30,Chlorophyta,18S_ASV_576
16S_ASV_239,18S_ASV_186,turquoise,0.444809075569107,0.00220267566400011,NA,16S_ASV_239,Chlorophyta,18S_ASV_186
16S_ASV_122,18S_ASV_574,turquoise,0.44474292679507,0.00220642695480183,hgcI-clade,16S_ASV_122,Streptophyta,18S_ASV_574
16S_ASV_222,18S_ASV_186,turquoise,0.444280694064637,0.00223279806662279,NA,16S_ASV_222,Chlorophyta,18S_ASV_186
16S_ASV_140,18S_ASV_383,turquoise,0.443774697942286,0.00226198488241855,NA,16S_ASV_140,Rhizaria,18S_ASV_383
16S_ASV_260,18S_ASV_161,turquoise,0.443608489590067,0.00227164536096415,NA,16S_ASV_260,Stramenopiles,18S_ASV_161
16S_ASV_140,18S_ASV_186,turquoise,0.443157239461268,0.00229805727622872,NA,16S_ASV_140,Chlorophyta,18S_ASV_186
16S_ASV_310,18S_ASV_161,turquoise,0.442953829179214,0.0023100514129442,NA,16S_ASV_310,Stramenopiles,18S_ASV_161
16S_ASV_535,18S_ASV_806,turquoise,0.441868958293254,0.00237495953456333,Pirellula,16S_ASV_535,Chlorophyta,18S_ASV_806
16S_ASV_140,18S_ASV_161,turquoise,0.441770113783755,0.00238095269226715,NA,16S_ASV_140,Stramenopiles,18S_ASV_161
16S_ASV_538,18S_ASV_24,turquoise,0.441559881622964,0.00239374393778042,Sediminibacterium,16S_ASV_538,Cryptophyta,18S_ASV_24
16S_ASV_219,18S_ASV_383,turquoise,0.441328052628192,0.00240791949730105,NA,16S_ASV_219,Rhizaria,18S_ASV_383
16S_ASV_311,18S_ASV_574,turquoise,0.440486099123679,0.00246002727267735,Alsobacter,16S_ASV_311,Streptophyta,18S_ASV_574
16S_ASV_298,18S_ASV_383,turquoise,0.440415308998499,0.00246445341853026,NA,16S_ASV_298,Rhizaria,18S_ASV_383
16S_ASV_538,18S_ASV_136,turquoise,0.437512951546263,0.00265208113790332,Sediminibacterium,16S_ASV_538,Stramenopiles,18S_ASV_136
16S_ASV_354,18S_ASV_186,turquoise,0.437090202859365,0.00268043530954897,NA,16S_ASV_354,Chlorophyta,18S_ASV_186
16S_ASV_403,18S_ASV_574,turquoise,0.437059837746858,0.00268248217198373,hgcI-clade,16S_ASV_403,Streptophyta,18S_ASV_574
16S_ASV_113,18S_ASV_806,turquoise,0.436531520632298,0.00271831628398682,NA,16S_ASV_113,Chlorophyta,18S_ASV_806
16S_ASV_538,18S_ASV_447,turquoise,0.435174977556325,0.00281226500479476,Sediminibacterium,16S_ASV_538,Stramenopiles,18S_ASV_447
16S_ASV_357,18S_ASV_186,turquoise,0.435084359932008,0.00281864147579024,Candidatus-Planktophila,16S_ASV_357,Chlorophyta,18S_ASV_186
16S_ASV_93,18S_ASV_186,turquoise,0.435078560094104,0.00281905002486547,NA,16S_ASV_93,Chlorophyta,18S_ASV_186
16S_ASV_175,18S_ASV_806,turquoise,0.434757450675706,0.00284175095888906,hgcI-clade,16S_ASV_175,Chlorophyta,18S_ASV_806
16S_ASV_451,18S_ASV_383,turquoise,0.434488459204229,0.00286089111663175,NA,16S_ASV_451,Rhizaria,18S_ASV_383
16S_ASV_227,18S_ASV_186,turquoise,0.433829693378378,0.00290824583342424,NA,16S_ASV_227,Chlorophyta,18S_ASV_186
16S_ASV_362,18S_ASV_576,turquoise,0.433687065212323,0.00291858889292035,hgcI-clade,16S_ASV_362,Chlorophyta,18S_ASV_576
16S_ASV_643,18S_ASV_806,turquoise,0.433211287805568,0.00295332563645913,Pirellula,16S_ASV_643,Chlorophyta,18S_ASV_806
16S_ASV_336,18S_ASV_186,turquoise,0.432890494944833,0.0029769517152993,NA,16S_ASV_336,Chlorophyta,18S_ASV_186
16S_ASV_311,18S_ASV_447,turquoise,0.432090126383361,0.0030366244850738,Alsobacter,16S_ASV_311,Stramenopiles,18S_ASV_447
16S_ASV_30,18S_ASV_383,turquoise,0.431127469181055,0.00310978855907046,NA,16S_ASV_30,Rhizaria,18S_ASV_383
16S_ASV_262,18S_ASV_186,turquoise,0.430565389790588,0.00315322062636305,NA,16S_ASV_262,Chlorophyta,18S_ASV_186
16S_ASV_538,18S_ASV_806,turquoise,0.429506707485545,0.00323647515716114,Sediminibacterium,16S_ASV_538,Chlorophyta,18S_ASV_806
16S_ASV_771,18S_ASV_511,turquoise,0.428782063380778,0.00329456857353301,Cyanobium,16S_ASV_771,Stramenopiles,18S_ASV_511
16S_ASV_113,18S_ASV_136,turquoise,0.428019305862175,0.0033567049637157,NA,16S_ASV_113,Stramenopiles,18S_ASV_136
16S_ASV_72,18S_ASV_511,turquoise,0.427404090513905,0.00340756946515292,NA,16S_ASV_72,Stramenopiles,18S_ASV_511
16S_ASV_524,18S_ASV_24,turquoise,0.427209283298527,0.00342381607729967,Sediminibacterium,16S_ASV_524,Cryptophyta,18S_ASV_24
16S_ASV_298,18S_ASV_161,turquoise,0.426302079980553,0.0035003743265472,NA,16S_ASV_298,Stramenopiles,18S_ASV_161
16S_ASV_24,18S_ASV_136,turquoise,0.425624574554364,0.00355852428452177,NA,16S_ASV_24,Stramenopiles,18S_ASV_136
16S_ASV_298,18S_ASV_186,turquoise,0.425166026386048,0.00359836050573684,NA,16S_ASV_298,Chlorophyta,18S_ASV_186
16S_ASV_260,18S_ASV_186,turquoise,0.425059637587785,0.00360765870336191,NA,16S_ASV_260,Chlorophyta,18S_ASV_186
16S_ASV_573,18S_ASV_383,turquoise,0.423324696870225,0.00376229130896699,hgcI-clade,16S_ASV_573,Rhizaria,18S_ASV_383
16S_ASV_93,18S_ASV_161,turquoise,0.423169480634688,0.00377640445705047,NA,16S_ASV_93,Stramenopiles,18S_ASV_161
16S_ASV_168,18S_ASV_24,turquoise,0.422610796129153,0.003827588020804,NA,16S_ASV_168,Cryptophyta,18S_ASV_24
16S_ASV_156,18S_ASV_447,turquoise,0.422279035767161,0.00385826881469049,NA,16S_ASV_156,Stramenopiles,18S_ASV_447
16S_ASV_421,18S_ASV_511,turquoise,0.421655883123561,0.00391648000670074,Cyanobium,16S_ASV_421,Stramenopiles,18S_ASV_511
16S_ASV_428,18S_ASV_806,turquoise,0.420852608172069,0.00399265102249438,Pirellula,16S_ASV_428,Chlorophyta,18S_ASV_806
16S_ASV_472,18S_ASV_161,turquoise,0.420321807806115,0.00404369331851715,hgcI-clade,16S_ASV_472,Stramenopiles,18S_ASV_161
16S_ASV_421,18S_ASV_2019,turquoise,0.419805744536711,0.00409386515755036,Cyanobium,16S_ASV_421,Chlorophyta,18S_ASV_2019
16S_ASV_396,18S_ASV_383,turquoise,0.419134979172962,0.0041598908596587,hgcI-clade,16S_ASV_396,Rhizaria,18S_ASV_383
16S_ASV_238,18S_ASV_806,turquoise,0.4190644389225,0.00416688821504265,NA,16S_ASV_238,Chlorophyta,18S_ASV_806
16S_ASV_573,18S_ASV_161,turquoise,0.419056476026437,0.00416767875395544,hgcI-clade,16S_ASV_573,Stramenopiles,18S_ASV_161
16S_ASV_180,18S_ASV_136,turquoise,0.418756515596812,0.00419755389452692,NA,16S_ASV_180,Stramenopiles,18S_ASV_136
16S_ASV_701,18S_ASV_2019,turquoise,0.4184469217497,0.00422858477627458,LD29,16S_ASV_701,Chlorophyta,18S_ASV_2019
16S_ASV_382,18S_ASV_186,turquoise,0.418039874955431,0.00426968865778682,NA,16S_ASV_382,Chlorophyta,18S_ASV_186
16S_ASV_140,18S_ASV_136,turquoise,0.417784925745516,0.00429561119342273,NA,16S_ASV_140,Stramenopiles,18S_ASV_136
16S_ASV_132,18S_ASV_136,turquoise,0.417674550743726,0.0043068764364441,NA,16S_ASV_132,Stramenopiles,18S_ASV_136
16S_ASV_285,18S_ASV_136,turquoise,0.417525480676844,0.00432213202441328,NA,16S_ASV_285,Stramenopiles,18S_ASV_136
16S_ASV_307,18S_ASV_574,turquoise,0.417293781949383,0.00434593747951083,hgcI-clade,16S_ASV_307,Streptophyta,18S_ASV_574
16S_ASV_410,18S_ASV_186,turquoise,0.416778174015007,0.00439932438804779,NA,16S_ASV_410,Chlorophyta,18S_ASV_186
16S_ASV_132,18S_ASV_806,turquoise,0.415939101732065,0.00448742908595849,NA,16S_ASV_132,Chlorophyta,18S_ASV_806
16S_ASV_132,18S_ASV_447,turquoise,0.415833786172732,0.00449859564062215,NA,16S_ASV_132,Stramenopiles,18S_ASV_447
16S_ASV_396,18S_ASV_447,turquoise,0.415815687521118,0.00450051707375897,hgcI-clade,16S_ASV_396,Stramenopiles,18S_ASV_447
16S_ASV_223,18S_ASV_574,turquoise,0.415730038862,0.00450961964333525,hgcI-clade,16S_ASV_223,Streptophyta,18S_ASV_574
16S_ASV_340,18S_ASV_161,turquoise,0.414993373976643,0.00458857731341553,hgcI-clade,16S_ASV_340,Stramenopiles,18S_ASV_161
16S_ASV_357,18S_ASV_574,turquoise,0.414672806434778,0.00462331185696579,Candidatus-Planktophila,16S_ASV_357,Streptophyta,18S_ASV_574
16S_ASV_362,18S_ASV_186,turquoise,0.413705761859062,0.00472948910647308,hgcI-clade,16S_ASV_362,Chlorophyta,18S_ASV_186
16S_ASV_354,18S_ASV_383,turquoise,0.413433937766003,0.00475971478275982,NA,16S_ASV_354,Rhizaria,18S_ASV_383
16S_ASV_223,18S_ASV_186,turquoise,0.413229316210741,0.00478257891095745,hgcI-clade,16S_ASV_223,Chlorophyta,18S_ASV_186
16S_ASV_238,18S_ASV_447,turquoise,0.412913217972249,0.0048180876867604,NA,16S_ASV_238,Stramenopiles,18S_ASV_447
16S_ASV_30,18S_ASV_161,turquoise,0.412011123256998,0.00492069216063286,NA,16S_ASV_30,Stramenopiles,18S_ASV_161
16S_ASV_771,18S_ASV_806,turquoise,0.4120006854075,0.00492189043115674,Cyanobium,16S_ASV_771,Chlorophyta,18S_ASV_806
16S_ASV_285,18S_ASV_24,turquoise,0.411518139104961,0.00497756558222716,NA,16S_ASV_285,Cryptophyta,18S_ASV_24
16S_ASV_285,18S_ASV_511,turquoise,0.411285193769174,0.00500463829731187,NA,16S_ASV_285,Stramenopiles,18S_ASV_511
16S_ASV_336,18S_ASV_136,turquoise,0.411122199581851,0.0050236576101776,NA,16S_ASV_336,Stramenopiles,18S_ASV_136
16S_ASV_246,18S_ASV_136,turquoise,0.410909377719104,0.00504858600755434,NA,16S_ASV_246,Stramenopiles,18S_ASV_136
16S_ASV_132,18S_ASV_511,turquoise,0.410765289388454,0.00506552461946435,NA,16S_ASV_132,Stramenopiles,18S_ASV_511
16S_ASV_285,18S_ASV_447,turquoise,0.410431154358999,0.0051049953447879,NA,16S_ASV_285,Stramenopiles,18S_ASV_447
16S_ASV_144,18S_ASV_186,turquoise,0.410041620344036,0.00515134842691499,hgcI-clade,16S_ASV_144,Chlorophyta,18S_ASV_186
16S_ASV_222,18S_ASV_511,turquoise,0.40971925438333,0.00518998569759419,NA,16S_ASV_222,Stramenopiles,18S_ASV_511
16S_ASV_264,18S_ASV_292,turquoise,0.409681815582344,0.00519448926015119,NA,16S_ASV_264,Stramenopiles,18S_ASV_292
16S_ASV_531,18S_ASV_574,turquoise,0.409562884445668,0.00520881823917811,hgcI-clade,16S_ASV_531,Streptophyta,18S_ASV_574
16S_ASV_310,18S_ASV_292,turquoise,0.409546835309844,0.00521075449476063,NA,16S_ASV_310,Stramenopiles,18S_ASV_292
16S_ASV_264,18S_ASV_24,turquoise,0.408681125305275,0.00531613207967827,NA,16S_ASV_264,Cryptophyta,18S_ASV_24
16S_ASV_291,18S_ASV_511,turquoise,0.408646659840807,0.0053203654883971,NA,16S_ASV_291,Stramenopiles,18S_ASV_511
16S_ASV_238,18S_ASV_136,turquoise,0.408396733265792,0.00535115201816456,NA,16S_ASV_238,Stramenopiles,18S_ASV_136
16S_ASV_524,18S_ASV_806,turquoise,0.408387141205292,0.00535233667496658,Sediminibacterium,16S_ASV_524,Chlorophyta,18S_ASV_806
16S_ASV_701,18S_ASV_273,turquoise,0.407713469417584,0.00543611112358806,LD29,16S_ASV_701,Stramenopiles,18S_ASV_273
16S_ASV_279,18S_ASV_447,turquoise,0.407281136272555,0.00549047322251473,NA,16S_ASV_279,Stramenopiles,18S_ASV_447
16S_ASV_215,18S_ASV_574,turquoise,0.406914065402146,0.00553699995988206,hgcI-clade,16S_ASV_215,Streptophyta,18S_ASV_574
16S_ASV_310,18S_ASV_24,turquoise,0.406594715979691,0.0055777566529946,NA,16S_ASV_310,Cryptophyta,18S_ASV_24
16S_ASV_180,18S_ASV_447,turquoise,0.40654999804616,0.00558348452399238,NA,16S_ASV_180,Stramenopiles,18S_ASV_447
16S_ASV_24,18S_ASV_447,turquoise,0.40631892918686,0.00561316350012256,NA,16S_ASV_24,Stramenopiles,18S_ASV_447
16S_ASV_239,18S_ASV_806,turquoise,0.406231803459631,0.00562438969247556,NA,16S_ASV_239,Chlorophyta,18S_ASV_806
16S_ASV_113,18S_ASV_511,turquoise,0.405492689967863,0.00572041312935882,NA,16S_ASV_113,Stramenopiles,18S_ASV_511
16S_ASV_524,18S_ASV_136,turquoise,0.40520426378337,0.00575826952537123,Sediminibacterium,16S_ASV_524,Stramenopiles,18S_ASV_136
16S_ASV_113,18S_ASV_447,turquoise,0.404877000054025,0.00580148705803004,NA,16S_ASV_113,Stramenopiles,18S_ASV_447
16S_ASV_303,18S_ASV_161,turquoise,0.40471338735428,0.00582319883065767,hgcI-clade,16S_ASV_303,Stramenopiles,18S_ASV_161
16S_ASV_310,18S_ASV_186,turquoise,0.404394104604539,0.00586577187081816,NA,16S_ASV_310,Chlorophyta,18S_ASV_186
16S_ASV_39,18S_ASV_383,turquoise,0.404162961592665,0.00589676097538714,hgcI-clade,16S_ASV_39,Rhizaria,18S_ASV_383
16S_ASV_567,18S_ASV_511,turquoise,0.403767827456094,0.00595006580099378,Cyanobium,16S_ASV_567,Stramenopiles,18S_ASV_511
16S_ASV_118,18S_ASV_806,turquoise,0.403394343335225,0.00600083441003592,NA,16S_ASV_118,Chlorophyta,18S_ASV_806
16S_ASV_118,18S_ASV_136,turquoise,0.403270527408051,0.00601774787197256,NA,16S_ASV_118,Stramenopiles,18S_ASV_136
16S_ASV_168,18S_ASV_292,turquoise,0.402952852561841,0.00606133236000913,NA,16S_ASV_168,Stramenopiles,18S_ASV_292
16S_ASV_118,18S_ASV_447,turquoise,0.402940708926148,0.00606300387480233,NA,16S_ASV_118,Stramenopiles,18S_ASV_447
16S_ASV_340,18S_ASV_511,turquoise,0.401971403830964,0.00619772238230572,hgcI-clade,16S_ASV_340,Stramenopiles,18S_ASV_511
16S_ASV_155,18S_ASV_511,turquoise,0.401821901482573,0.00621873056295778,NA,16S_ASV_155,Stramenopiles,18S_ASV_511
16S_ASV_181,18S_ASV_511,turquoise,0.401584333164853,0.00625224102145597,NA,16S_ASV_181,Stramenopiles,18S_ASV_511
16S_ASV_8,18S_ASV_161,turquoise,0.40058216373627,0.00639533444365142,NA,16S_ASV_8,Stramenopiles,18S_ASV_161
16S_ASV_1641,18S_ASV_716,yellow,0.827240774223959,2.4791164172064097e-12,Roseomonas,16S_ASV_1641,Chlorophyta,18S_ASV_716
16S_ASV_1743,18S_ASV_716,yellow,0.820373230690821,5.32748815028894e-12,Roseomonas,16S_ASV_1743,Chlorophyta,18S_ASV_716
16S_ASV_2408,18S_ASV_716,yellow,0.771892810278905,5.37266644088296e-10,Roseomonas,16S_ASV_2408,Chlorophyta,18S_ASV_716
16S_ASV_684,18S_ASV_716,yellow,0.771451062350826,5.57388477562254e-10,Roseomonas,16S_ASV_684,Chlorophyta,18S_ASV_716
16S_ASV_491,18S_ASV_448,yellow,0.758056658344202,1.6373690277352801e-9,Alsobacter,16S_ASV_491,Chlorophyta,18S_ASV_448
16S_ASV_922,18S_ASV_716,yellow,0.751034606953695,2.8033001166587703e-9,Roseomonas,16S_ASV_922,Chlorophyta,18S_ASV_716
16S_ASV_823,18S_ASV_716,yellow,0.719929429947089,2.49203495980247e-8,Roseomonas,16S_ASV_823,Chlorophyta,18S_ASV_716
16S_ASV_216,18S_ASV_448,yellow,0.715445736615376,3.33410460481736e-8,Woronichinia,16S_ASV_216,Chlorophyta,18S_ASV_448
16S_ASV_160,18S_ASV_448,yellow,0.713259380900084,3.83498288612752e-8,Woronichinia,16S_ASV_160,Chlorophyta,18S_ASV_448
16S_ASV_321,18S_ASV_448,yellow,0.711767613037212,4.21616919492881e-8,Woronichinia,16S_ASV_321,Chlorophyta,18S_ASV_448
16S_ASV_325,18S_ASV_448,yellow,0.697439512777288,1.01751259702732e-7,Woronichinia,16S_ASV_325,Chlorophyta,18S_ASV_448
16S_ASV_658,18S_ASV_716,yellow,0.696400744695505,1.0824811318514e-7,CL500-29-marine-group,16S_ASV_658,Chlorophyta,18S_ASV_716
16S_ASV_263,18S_ASV_448,yellow,0.68974547940779,1.5996072423435e-7,Woronichinia,16S_ASV_263,Chlorophyta,18S_ASV_448
16S_ASV_288,18S_ASV_448,yellow,0.688024177359074,1.76665278861217e-7,Woronichinia,16S_ASV_288,Chlorophyta,18S_ASV_448
16S_ASV_732,18S_ASV_716,yellow,0.684298969795322,2.18531535971763e-7,Microcystis,16S_ASV_732,Chlorophyta,18S_ASV_716
16S_ASV_241,18S_ASV_716,yellow,0.669041916267745,5.06029745904422e-7,Woronichinia,16S_ASV_241,Chlorophyta,18S_ASV_716
16S_ASV_658,18S_ASV_4,yellow,0.667629319150248,5.45601534168779e-7,CL500-29-marine-group,16S_ASV_658,Opisthokonta_Arthropoda,18S_ASV_4
16S_ASV_230,18S_ASV_448,yellow,0.667167734731038,5.59142909011313e-7,Woronichinia,16S_ASV_230,Chlorophyta,18S_ASV_448
16S_ASV_920,18S_ASV_716,yellow,0.659059332462292,8.54243436980884e-7,Microcystis,16S_ASV_920,Chlorophyta,18S_ASV_716
16S_ASV_241,18S_ASV_448,yellow,0.657251904918989,9.37254336509529e-7,Woronichinia,16S_ASV_241,Chlorophyta,18S_ASV_448
16S_ASV_922,18S_ASV_485,yellow,0.647700882192867,1.51459580816046e-6,Roseomonas,16S_ASV_922,Chlorophyta,18S_ASV_485
16S_ASV_419,18S_ASV_448,yellow,0.647476633522156,1.53145364873092e-6,Roseomonas,16S_ASV_419,Chlorophyta,18S_ASV_448
16S_ASV_25,18S_ASV_485,yellow,0.647357321077018,1.54049361757285e-6,Planktothrix,16S_ASV_25,Chlorophyta,18S_ASV_485
16S_ASV_288,18S_ASV_716,yellow,0.643729244239462,1.84017678896596e-6,Woronichinia,16S_ASV_288,Chlorophyta,18S_ASV_716
16S_ASV_920,18S_ASV_448,yellow,0.643707107086363,1.84216060933245e-6,Microcystis,16S_ASV_920,Chlorophyta,18S_ASV_448
16S_ASV_3009,18S_ASV_716,yellow,0.642379005763721,1.96486718628272e-6,Roseomonas,16S_ASV_3009,Chlorophyta,18S_ASV_716
16S_ASV_226,18S_ASV_448,yellow,0.634176590609983,2.90653507634514e-6,Woronichinia,16S_ASV_226,Chlorophyta,18S_ASV_448
16S_ASV_823,18S_ASV_448,yellow,0.6298198834879,3.56202932858741e-6,Roseomonas,16S_ASV_823,Chlorophyta,18S_ASV_448
16S_ASV_324,18S_ASV_485,yellow,0.629794289949035,3.56625453676101e-6,Woronichinia,16S_ASV_324,Chlorophyta,18S_ASV_485
16S_ASV_136,18S_ASV_448,yellow,0.626464033204493,4.15729748399635e-6,Woronichinia,16S_ASV_136,Chlorophyta,18S_ASV_448
16S_ASV_684,18S_ASV_4,yellow,0.623738143362486,4.70704541035378e-6,Roseomonas,16S_ASV_684,Opisthokonta_Arthropoda,18S_ASV_4
16S_ASV_920,18S_ASV_4,yellow,0.622254774987421,5.03367342193502e-6,Microcystis,16S_ASV_920,Opisthokonta_Arthropoda,18S_ASV_4
16S_ASV_206,18S_ASV_4,yellow,0.622239355834391,5.03717585123742e-6,Woronichinia,16S_ASV_206,Opisthokonta_Arthropoda,18S_ASV_4
16S_ASV_160,18S_ASV_408,yellow,0.620675578486238,5.40429671026666e-6,Woronichinia,16S_ASV_160,Opisthokonta_Blastocladiomycota,18S_ASV_408
16S_ASV_823,18S_ASV_4,yellow,0.619399444095215,5.72201380852784e-6,Roseomonas,16S_ASV_823,Opisthokonta_Arthropoda,18S_ASV_4
16S_ASV_206,18S_ASV_485,yellow,0.618758727568274,5.88794804704174e-6,Woronichinia,16S_ASV_206,Chlorophyta,18S_ASV_485
16S_ASV_206,18S_ASV_448,yellow,0.61786487637068,6.12686177487487e-6,Woronichinia,16S_ASV_206,Chlorophyta,18S_ASV_448
16S_ASV_1541,18S_ASV_448,yellow,0.617144322870474,6.32592948504858e-6,Microcystis,16S_ASV_1541,Chlorophyta,18S_ASV_448
16S_ASV_206,18S_ASV_716,yellow,0.614171718734673,7.21187344444072e-6,Woronichinia,16S_ASV_206,Chlorophyta,18S_ASV_716
16S_ASV_230,18S_ASV_716,yellow,0.613647717653232,7.37941992490466e-6,Woronichinia,16S_ASV_230,Chlorophyta,18S_ASV_716
16S_ASV_384,18S_ASV_448,yellow,0.613368417948874,7.47018303798478e-6,Woronichinia,16S_ASV_384,Chlorophyta,18S_ASV_448
16S_ASV_216,18S_ASV_716,yellow,0.613354450049768,7.47474903810268e-6,Woronichinia,16S_ASV_216,Chlorophyta,18S_ASV_716
16S_ASV_241,18S_ASV_4,yellow,0.611871562667216,7.97438968353299e-6,Woronichinia,16S_ASV_241,Opisthokonta_Arthropoda,18S_ASV_4
